PuzzleName,Solver,Solved,HintCount,HintVariance,DifficultyScore,Run1(ms),Run2(ms),Run3(ms),Run4(ms),Run5(ms),BestTime(ms),WorstTime(ms),AverageTime(ms),NumberOfGuesses,PropagationDepth,PeakMemory(bytes),OriginalPuzzle,Solution,InitStartTime(ms),InitEndTime(ms),InitTime(μs),InitMemCost(bytes)
Puzzle_4,DLX,Yes,25,1.18,30.76,8,13,13,12,12,8,13,11,56,56,9027928,002008609050300000004105000000000176000002040070000805060900000020010000910050700,132748659657329481894165237249583176581672943376491825468937512725816394913254768,14645164680000,14645164744700,64,1
Puzzle_5,Backtracking,Yes,24,1.28,32.18,16,15,16,15,15,15,16,15,4549,56,9028744,408200000209700000030100000000305120041000609000000000000000418007020090500000002,478256931219734586635189274896345127341872659752691843923567418167428395584913762,14645225658300,14645225747300,89,1
Puzzle_5,ConstraintPropagation,Yes,24,1.28,32.18,13,11,13,14,11,11,14,12,2,56,9029432,408200000209700000030100000000305120041000609000000000000000418007020090500000002,478256931219734586635189274896345127341872659752691843923567418167428395584913762,14645303752600,14645303817900,65,1
Puzzle_5,DPLLSAT,Yes,24,1.28,32.18,51,49,59,53,51,49,59,52,3,729,36291816,408200000209700000030100000000305120041000609000000000000000418007020090500000002,418236975269743581735189246876395124341872659952461873623957418187524396594618732,14645368824800,14645368893000,68,1
Puzzle_5,DLX,Yes,24,1.28,32.18,10,12,13,13,13,10,13,12,57,57,9029128,408200000209700000030100000000305120041000609000000000000000418007020090500000002,478256931219734586635189274896345127341872659752691843923567418167428395584913762,14645634368100,14645634445200,77,1
Puzzle_6,Backtracking,Yes,25,1.06,29.61,179,180,175,179,177,175,180,178,240047,55,74060784,006903008000000200000050960000065000600004001005009020000090003301000000420010680,746923518958671234213458967134265879692784351875139426567892143381546792429317685,14645698370800,14645698445300,74,1
Puzzle_6,ConstraintPropagation,Yes,25,1.06,29.61,13,13,13,14,14,13,14,13,16,55,9032224,006903008000000200000050960000065000600004001005009020000090003301000000420010680,746923518958671234213458967134265879692784351875139426567892143381546792429317685,14646592637600,14646592761300,123,1
Puzzle_6,DPLLSAT,Yes,25,1.06,29.61,53,50,53,49,48,48,53,50,2,729,34901824,006903008000000200000050960000065000600004001005009020000090003301000000420010680,146923578957681234234158967713265849692734851875139426568492173381546792429317685,14646661466700,14646661545700,79,1
Puzzle_6,DLX,Yes,25,1.06,29.61,8,13,13,12,13,8,13,11,87,56,9034536,006903008000000200000050960000065000600004001005009020000090003301000000420010680,746923518958671234213458967134265879692784351875139426567892143381546792429317685,14646915332500,14646915420700,88,1
Puzzle_7,Backtracking,Yes,23,0.71,26.96,114,119,110,112,112,110,119,113,136429,57,53090952,007006090000000200005009000320000000001090008000208307010460700080000030000070006,847526193193784265265139874328647951471395628659218347512463789786951432934872516,14646977036600,14646977101300,64,1
Puzzle_7,ConstraintPropagation,Yes,23,0.71,26.96,28,26,24,24,26,24,28,25,230,57,25815256,007006090000000200005009000320000000001090008000208307010460700080000030000070006,847526193193784265265139874328647951471395628659218347512463789786951432934872516,14647547279000,14647547405100,126,1
Puzzle_7,DPLLSAT,Yes,23,0.71,26.96,55,49,48,46,43,43,55,48,1,729,47728992,007006090000000200005009000320000000001090008000208307010460700080000030000070006,147526893869734251245189673328647519671395428954218367513462789786952134432871956,14647677990200,14647678070300,80,1
Puzzle_7,DLX,Yes,23,0.71,26.96,10,12,12,12,12,10,12,11,149,58,9043896,007006090000000200005009000320000000001090008000208307010460700080000030000070006,847526193193784265265139874328647951471395628659218347512463789786951432934872516,14647921637600,14647921762300,124,1
Puzzle_8,Backtracking,Yes,23,0.86,28.36,111,116,110,127,114,110,127,115,145759,57,32112904,009000200080200600000107000500006040000000000020504960000040013702000000030800005,379465281185293674264187539517926348496738152823514967958642713742351896631879425,14647981602700,14647981700600,97,1
Puzzle_8,ConstraintPropagation,Yes,23,0.86,28.36,19,14,16,15,13,13,19,15,10,57,9045000,009000200080200600000107000500006040000000000020504960000040013702000000030800005,379465281185293674264187539517926348496738152823514967958642713742351896631879425,14648563697300,14648563842200,144,1
Puzzle_8,DPLLSAT,Yes,23,0.86,28.36,56,49,47,60,45,45,60,51,1,729,43249104,009000200080200600000107000500006040000000000020504960000040013702000000030800005,179463258483295671254167389518926347964738152327514968895642713742351896631879425,14648643520900,14648643642500,121,1
Puzzle_8,DLX,Yes,23,0.86,28.36,10,12,13,13,13,10,13,12,92,58,9049896,009000200080200600000107000500006040000000000020504960000040013702000000030800005,379465281185293674264187539517926348496738152823514967958642713742351896631879425,14648903275300,14648903345400,70,1
Puzzle_9,Backtracking,Yes,25,1.12,30.20,18,17,18,17,18,17,18,17,4646,55,9051672,000010020000000584000700000509000003800609200006005100000500000300021970080040010,465318729713296584928754631579182463841639257236475198197563842354821976682947315,14648967800500,14648967866400,65,1
Puzzle_9,ConstraintPropagation,Yes,25,1.12,30.20,18,17,18,17,16,16,18,17,4,55,9050584,000010020000000584000700000509000003800609200006005100000500000300021970080040010,465318729713296584928754631579182463841639257236475198197563842354821976682947315,14649059118500,14649059236700,118,1
Puzzle_9,DPLLSAT,Yes,25,1.12,30.20,62,57,58,51,47,47,62,55,1,729,30017032,000010020000000584000700000509000003800609200006005100000500000300021970080040010,465318729713296584928754631579182463841639257236475198197563842354821976682947315,14649147447200,14649147560000,112,1
Puzzle_9,DLX,Yes,25,1.12,30.20,10,14,16,13,14,10,16,13,56,56,9048760,000010020000000584000700000509000003800609200006005100000500000300021970080040010,465318729713296584928754631579182463841639257236475198197563842354821976682947315,14649429056900,14649429154400,97,1
Puzzle_10,Backtracking,Yes,23,1.02,29.91,56,49,52,55,47,47,56,51,57909,57,30020144,800020000391000000060309050180000700009800200000400500000080000050007080400000010,845726139391548672267319854184295763579863241623471598716984325952137486438652917,14649498945200,14649499136800,191,1
Puzzle_10,ConstraintPropagation,Yes,23,1.02,29.91,15,17,17,18,18,15,18,17,87,57,17438960,800020000391000000060309050180000700009800200000400500000080000050007080400000010,845726139391548672267319854184295763579863241623471598716984325952137486438652917,14649759460700,14649759557600,96,1
Puzzle_10,DPLLSAT,Yes,23,1.02,29.91,52,48,49,51,49,48,52,49,1,729,34956416,800020000391000000060309050180000700009800200000400500000080000050007080400000010,845726139391548672267319854184295763579863241623471598716984325952137486438652917,14649846936900,14649847019200,82,1
Puzzle_10,DLX,Yes,23,1.02,29.91,10,12,13,13,13,10,13,12,64,58,9057168,800020000391000000060309050180000700009800200000400500000080000050007080400000010,845726139391548672267319854184295763579863241623471598716984325952137486438652917,14650097679200,14650097765200,86,1
Puzzle_11,Backtracking,Yes,24,1.07,30.06,13,13,13,12,12,12,13,12,748,56,9057432,600207000000000005015000079000075490003980000000100000028000000030000500004008610,689257134372419865415863279861375492243986751957142386528631947136794528794528613,14650162737600,14650162814500,76,1
Puzzle_11,ConstraintPropagation,Yes,24,1.07,30.06,13,12,13,12,14,12,14,12,17,56,9056360,600207000000000005015000079000075490003980000000100000028000000030000500004008610,689257134372419865415863279861375492243986751957142386528631947136794528794528613,14650228735200,14650228792500,57,1
Puzzle_11,DPLLSAT,Yes,24,1.07,30.06,50,44,43,46,45,43,50,45,3,729,34809480,600207000000000005015000079000075490003980000000100000028000000030000500004008610,649257138387419265215634879861375492453986721982146357728561943136729584574398612,14650293964800,14650294084400,119,1
Puzzle_11,DLX,Yes,24,1.07,30.06,10,14,16,12,13,10,16,13,100,57,9059336,600207000000000005015000079000075490003980000000100000028000000030000500004008610,689257134372419865415863279861375492243986751957142386528631947136794528794528613,14650525073400,14650525174300,100,1
Puzzle_12,Backtracking,Yes,24,1.02,29.50,13,13,13,13,13,13,13,13,323,56,9060640,006804300090010000400007020030080001508000040000006000250900070080072000000300000,726894315893215467415637829632489751578123946149756238254968173381572694967341582,14650595343600,14650595455600,112,1
Puzzle_12,ConstraintPropagation,Yes,24,1.02,29.50,14,14,12,14,13,12,14,13,11,56,9061968,006804300090010000400007020030080001508000040000006000250900070080072000000300000,726894315893215467415637829632489751578123946149756238254968173381572694967341582,14650663497800,14650663556600,58,1
Puzzle_12,DPLLSAT,Yes,24,1.02,29.50,48,46,46,48,49,46,49,47,1,729,24504224,006804300090010000400007020030080001508000040000006000250900070080072000000300000,726854319895213467413697825632485791578139246149726835254968173381572694967341582,14650732558300,14650732612800,54,1
Puzzle_12,DLX,Yes,24,1.02,29.50,10,13,12,13,11,10,13,11,91,57,9064944,006804300090010000400007020030080001508000040000006000250900070080072000000300000,726894315893215467415637829632489751578123946149756238254968173381572694967341582,14650971674600,14650971783900,109,1
Puzzle_13,Backtracking,Yes,23,1.04,30.06,17,15,16,16,15,15,17,15,3986,57,9064808,000020060004080009000073040305009000408000100000000300009000070040000086070002001,581924763734685219962173845315749628498236157627851394159368472243517986876492531,14651034408200,14651034482900,74,1
Puzzle_13,ConstraintPropagation,Yes,23,1.04,30.06,17,15,14,15,15,14,17,15,27,57,9065808,000020060004080009000073040305009000408000100000000300009000070040000086070002001,581924763734685219962173845315749628498236157627851394159368472243517986876492531,14651115937100,14651116025300,88,1
Puzzle_13,DPLLSAT,Yes,23,1.04,30.06,52,46,47,50,47,46,52,48,2,729,36329072,000020060004080009000073040305009000408000100000000300009000070040000086070002001,157924863234685719681973542315749628498236157762815394829361475543197286876452931,14651194211900,14651194281600,69,1
Puzzle_13,DLX,Yes,23,1.04,30.06,11,11,15,15,13,11,15,13,86,58,9068304,000020060004080009000073040305009000408000100000000300009000070040000086070002001,581924763734685219962173845315749628498236157627851394159368472243517986876492531,14651439579600,14651439694300,114,1
Puzzle_14,Backtracking,Yes,24,0.77,27.09,31,29,36,31,31,29,36,31,26888,56,15358664,000065000005000800109704000700300000040100039090000060004003090600500008000020700,478265913265931874139784625752396481846157239391842567584673192627519348913428756,14651508567300,14651508658700,91,1
Puzzle_14,ConstraintPropagation,Yes,24,0.77,27.09,18,19,21,21,19,18,21,19,80,56,9069416,000065000005000800109704000700300000040100039090000060004003090600500008000020700,478265913265931874139784625752396481846157239391842567584673192627519348913428756,14651668747400,14651668838600,91,1
Puzzle_14,DPLLSAT,Yes,24,0.77,27.09,57,53,50,50,47,47,57,51,1,729,28835480,000065000005000800109704000700300000040100039090000060004003090600500008000020700,273865941465912873189734625752396184546187239391258467814673592627549318938421756,14651771674600,14651771819300,144,1
Puzzle_14,DLX,Yes,24,0.77,27.09,10,11,13,12,12,10,13,11,296,57,9073352,000065000005000800109704000700300000040100039090000060004003090600500008000020700,478265913265931874139784625752396481846157239391842567584673192627519348913428756,14652029707600,14652029814000,106,1
Puzzle_15,Backtracking,Yes,23,0.81,27.89,16,17,18,15,18,15,18,16,5457,57,9075136,020010007400090050009000000050026040008040010300500000000000800000908000907000103,826415937413792658579683421751826349268349715394571286645137892132968574987254163,14652090934300,14652091027200,92,1
Puzzle_15,ConstraintPropagation,Yes,23,0.81,27.89,13,12,13,12,15,12,15,13,15,57,9076864,020010007400090050009000000050026040008040010300500000000000800000908000907000103,826415937413792658579683421751826349268349715394571286645137892132968574987254163,14652177075300,14652177159600,84,1
Puzzle_15,DPLLSAT,Yes,23,0.81,27.89,50,50,45,48,51,45,51,48,1,729,33036848,020010007400090050009000000050026040008040010300500000000000800000908000907000103,526413987413792658879265431751826349268349715394581276645137892132978564987654123,14652244092800,14652244216100,123,1
Puzzle_15,DLX,Yes,23,0.81,27.89,9,13,13,11,12,9,13,11,129,58,9079840,020010007400090050009000000050026040008040010300500000000000800000908000907000103,826415937413792658579683421751826349268349715394571286645137892132968574987254163,14652491538000,14652491632700,94,1
Puzzle_16,Backtracking,Yes,24,1.01,29.47,13,12,13,14,13,12,14,13,877,56,9080664,007430000000705009009001006020000060080040000004000085060027000000000102002000054,617439528248765319359281746723958461586142937194376285461527893835694172972813654,14652553194500,14652553295500,101,1
Puzzle_16,ConstraintPropagation,Yes,24,1.01,29.47,14,12,13,13,12,12,14,12,4,56,9080472,007430000000705009009001006020000060080040000004000085060027000000000102002000054,617439528248765319359281746723958461586142937194376285461527893835694172972813654,14652621002100,14652621060300,58,1
Puzzle_16,DPLLSAT,Yes,24,1.01,29.47,52,48,48,45,47,45,52,48,3,729,35203432,007430000000705009009001006020000060080040000004000085060027000000000102002000054,617439528248765319359281746123958467586142937794316285461527893835694172972813654,14652687969200,14652688015500,46,1
Puzzle_16,DLX,Yes,24,1.01,29.47,11,14,13,14,14,11,14,13,71,57,9085848,007430000000705009009001006020000060080040000004000085060027000000000102002000054,617439528248765319359281746723958461586142937194376285461527893835694172972813654,14652929587400,14652929678800,91,1
Puzzle_17,Backtracking,Yes,23,0.92,28.97,15,14,15,16,14,14,16,14,2684,57,9084392,600001300008000409000000000060038700040000020509007001070500080200090010004000000,695841372718352469423679158162438795847915623539267841371524986286793514954186237,14652998622200,14652998706400,84,1
Puzzle_17,ConstraintPropagation,Yes,23,0.92,28.97,13,13,13,13,12,12,13,12,13,57,9084680,600001300008000409000000000060038700040000020509007001070500080200090010004000000,695841372718352469423679158162438795847915623539267841371524986286793514954186237,14653075167500,14653075236400,68,1
Puzzle_17,DPLLSAT,Yes,23,0.92,28.97,50,47,70,46,48,46,70,52,1,729,34253192,600001300008000409000000000060038700040000020509007001070500080200090010004000000,625941378718623459493785162162438795847159623539267841371562984286394517954816237,14653142942700,14653143007900,65,1
Puzzle_17,DLX,Yes,23,0.92,28.97,10,12,17,13,11,10,17,12,67,58,9088616,600001300008000409000000000060038700040000020509007001070500080200090010004000000,695841372718352469423679158162438795847915623539267841371524986286793514954186237,14653406577600,14653406642000,64,1
Puzzle_18,Backtracking,Yes,22,0.99,29.95,193,187,183,193,187,183,193,188,267119,58,36352896,105000090000004600000600000000000007000913060090000052400070000810030020006008000,165782493278394615943651278681245937752913864394867152429576381817439526536128749,14653472112100,14653472175400,63,1
Puzzle_18,ConstraintPropagation,Yes,22,0.99,29.95,13,15,16,16,16,13,16,15,26,58,9093224,105000090000004600000600000000000007000913060090000052400070000810030020006008000,165782493278394615943651278681245937752913864394867152429576381817439526536128749,14654417890100,14654417958600,68,1
Puzzle_18,DPLLSAT,Yes,22,0.99,29.95,57,55,48,49,47,47,57,51,1,729,32163144,105000090000004600000600000000000007000913060090000052400070000810030020006008000,165287394928354671784691235643825917572913864391746852459172836817539426236458179,14654496109000,14654496155300,46,1
Puzzle_18,DLX,Yes,22,0.99,29.95,8,12,12,14,12,8,14,11,61,59,9097160,105000090000004600000600000000000007000913060090000052400070000810030020006008000,165782493278394615943651278681245937752913864394867152429576381817439526536128749,14654754974900,14654755017200,42,1
Puzzle_19,Backtracking,Yes,24,1.01,29.47,14,14,13,14,13,13,14,13,2757,56,9100384,100700035045000000700000620000401000050030006000000007006009100401008050008007000,129764835645283971783915624862471593957832416314596287276359148431628759598147362,14654815201000,14654815262200,61,1
Puzzle_19,ConstraintPropagation,Yes,24,1.01,29.47,13,16,14,14,14,13,16,14,21,56,9100816,100700035045000000700000620000401000050030006000000007006009100401008050008007000,129764835645283971783915624862471593957832416314596287276359148431628759598147362,14654885326300,14654885363700,37,1
Puzzle_19,DPLLSAT,Yes,24,1.01,29.47,51,46,47,50,47,46,51,48,1,729,30858280,100700035045000000700000620000401000050030006000000007006009100401008050008007000,129764835645283971783915624862471593957832416314596287276359148431628759598147362,14654959818100,14654959862200,44,1
Puzzle_19,DLX,Yes,24,1.01,29.47,9,13,14,12,12,9,14,12,57,57,9103792,100700035045000000700000620000401000050030006000000007006009100401008050008007000,129764835645283971783915624862471593957832416314596287276359148431628759598147362,14655203898100,14655203960600,62,1
Puzzle_20,Backtracking,Yes,24,1.27,32.11,34,33,34,32,31,31,34,32,26146,56,17490344,060005070400000065000000820500306200000800000080009000003100087906002050001000000,168235479432978165795461823517346298629817534384529716253194687946782351871653942,14655265692200,14655265743400,51,1
Puzzle_20,ConstraintPropagation,Yes,24,1.27,32.11,14,14,15,15,15,14,15,14,45,56,9104904,060005070400000065000000820500306200000800000080009000003100087906002050001000000,168235479432978165795461823517346298629817534384529716253194687946782351871653942,14655431967800,14655432037300,69,1
Puzzle_20,DPLLSAT,Yes,24,1.27,32.11,51,52,48,48,51,48,52,50,6,729,30834776,060005070400000065000000820500306200000800000080009000003100087906002050001000000,168235479427918365795461823514376298639827514382549716253194687946782153871653942,14655507586300,14655507641200,54,1
Puzzle_20,DLX,Yes,24,1.27,32.11,9,12,13,15,13,9,15,12,135,57,9108840,060005070400000065000000820500306200000800000080009000003100087906002050001000000,168235479432978165795461823517346298629817534384529716253194687946782351871653942,14655760560200,14655760645100,84,1
Puzzle_21,Backtracking,Yes,22,0.89,29.04,14,14,17,14,15,14,17,14,2976,58,9110144,008600090000003400000070200060020001300060000421000008045000007000000030000900010,738642195512893476694571283867429351359168742421735968945316827176284539283957614,14655824887000,14655824949000,62,1
Puzzle_21,ConstraintPropagation,Yes,22,0.89,29.04,16,18,19,17,18,16,19,17,78,58,19595232,008600090000003400000070200060020001300060000421000008045000007000000030000900010,738642195512893476694571283867429351359168742421735968945316827176284539283957614,14655901546600,14655901587400,40,1
Puzzle_21,DPLLSAT,Yes,22,0.89,29.04,51,47,48,46,49,46,51,48,1,729,30793512,008600090000003400000070200060020001300060000421000008045000007000000030000900010,278654193916283475534179286869427351357861942421395768145832967792516834683947512,14655991308200,14655991358600,50,1
Puzzle_21,DLX,Yes,22,0.89,29.04,10,13,12,15,14,10,15,12,197,59,9113640,008600090000003400000070200060020001300060000421000008045000007000000030000900010,738642195512893476694571283867429351359168742421735968945316827176284539283957614,14656235382200,14656235444100,61,1
Puzzle_22,Backtracking,Yes,23,0.94,29.11,14,16,16,14,15,14,16,15,3216,57,9113272,000090001070063204300008000020000090060804000001000000507000009000000640008100005,486297531179563284352418967724651893965834712831729456547386129213975648698142375,14656301717900,14656301774600,56,1
Puzzle_22,ConstraintPropagation,Yes,23,0.94,29.11,14,14,14,15,14,14,15,14,28,57,13309784,000090001070063204300008000020000090060804000001000000507000009000000640008100005,486297531179563284352418967724651893965834712831729456547386129213975648698142375,14656379568900,14656379612300,43,1
Puzzle_22,DPLLSAT,Yes,23,0.94,29.11,50,50,50,57,47,47,57,50,1,729,35155464,000090001070063204300008000020000090060804000001000000507000009000000640008100005,486297531179563284352418967724651893965834712831729456547386129213975648698142375,14656453591400,14656453651100,59,1
Puzzle_22,DLX,Yes,23,0.94,29.11,8,12,12,12,12,8,12,11,74,58,9120376,000090001070063204300008000020000090060804000001000000507000009000000640008100005,486297531179563284352418967724651893965834712831729456547386129213975648698142375,14656709530900,14656709601400,70,1
Puzzle_23,Backtracking,Yes,20,0.90,29.85,218,223,222,241,214,214,241,223,262421,60,57372416,000000200080007090602000500070060000000901000000020040005000603090400070006000000,957613284483257196612849537178364952524971368369528741845792613291436875736185429,14656768870900,14656768938000,67,1
Puzzle_23,ConstraintPropagation,Yes,20,0.90,29.85,22,28,27,27,23,22,28,25,172,60,23795312,000000200080007090602000500070060000000901000000020040005000603090400070006000000,957613284483257196612849537178364952524971368369528741845792613291436875736185429,14657889102600,14657889158000,55,1
Puzzle_23,DPLLSAT,Yes,20,0.90,29.85,55,47,47,48,45,45,55,48,4,729,43409856,000000200080007090602000500070060000000901000000020040005000603090400070006000000,917635284583247196642189537178364925254971368869523741425798613391456872736812459,14658018057100,14658018112700,55,1
Puzzle_23,DLX,Yes,20,0.90,29.85,11,13,13,14,12,11,14,12,189,61,9120544,000000200080007090602000500070060000000901000000020040005000603090400070006000000,957613284483257196612849537178364952524971368369528741845792613291436875736185429,14658261971200,14658262031000,59,1
Puzzle_24,Backtracking,Yes,25,1.02,29.14,14,14,14,15,15,14,15,14,2191,55,9120488,000270100000008000803006409005001080004090002070000000000502700500069000430000500,956274138741938265823156479365421987184793652279685341698542713517369824432817596,14658326071300,14658326114800,43,1
Puzzle_24,ConstraintPropagation,Yes,25,1.02,29.14,14,13,13,11,14,11,14,13,5,55,9123176,000270100000008000803006409005001080004090002070000000000502700500069000430000500,956274138741938265823156479365421987184793652279685341698542713517369824432817596,14658399675300,14658399720000,44,1
Puzzle_24,DPLLSAT,Yes,25,1.02,29.14,52,51,64,52,47,47,64,53,0,729,28699568,000270100000008000803006409005001080004090002070000000000502700500069000430000500,956274138741938265823156479365421987184793652279685341698542713517369824432817596,14658465707700,14658465760300,52,1
Puzzle_24,DLX,Yes,25,1.02,29.14,10,13,15,12,15,10,15,13,56,56,9126632,000270100000008000803006409005001080004090002070000000000502700500069000430000500,956274138741938265823156479365421987184793652279685341698542713517369824432817596,14658734714300,14658734773900,59,1
Puzzle_25,Backtracking,Yes,23,1.16,31.34,14,13,12,14,13,12,14,13,435,57,9126016,000040957000010400007200080001050000002073008900000100000000000500002004300009006,123648957895317462647295381781956243452173698936824175278461539569732814314589726,14658800973400,14658801034000,60,1
Puzzle_25,ConstraintPropagation,Yes,23,1.16,31.34,13,13,12,12,14,12,14,12,5,57,9128224,000040957000010400007200080001050000002073008900000100000000000500002004300009006,123648957895317462647295381781956243452173698936824175278461539569732814314589726,14658869530200,14658869602700,72,1
Puzzle_25,DPLLSAT,Yes,23,1.16,31.34,52,48,47,47,48,47,52,48,0,729,30850344,000040957000010400007200080001050000002073008900000100000000000500002004300009006,123648957895317462647295381781956243452173698936824175278461539569732814314589726,14658936320300,14658936385600,65,1
Puzzle_25,DLX,Yes,23,1.16,31.34,9,12,12,15,14,9,15,12,58,58,9133600,000040957000010400007200080001050000002073008900000100000000000500002004300009006,123648957895317462647295381781956243452173698936824175278461539569732814314589726,14659179485900,14659179560600,74,1
Puzzle_26,Backtracking,Yes,22,0.97,29.74,248,247,246,248,251,246,251,248,279829,58,76260904,008010000057030406040000000800000002020100090000400000000000850000365004100000070,698514237257839416341627985816953742524176398973482561462791853789365124135248679,14659243794000,14659243852100,58,1
Puzzle_26,ConstraintPropagation,Yes,22,0.97,29.74,12,15,14,14,14,12,15,13,9,58,9136152,008010000057030406040000000800000002020100090000400000000000850000365004100000070,698514237257839416341627985816953742524176398973482561462791853789365124135248679,14660487243800,14660487352800,109,1
Puzzle_26,DPLLSAT,Yes,22,0.97,29.74,50,52,48,47,55,47,55,50,0,729,33036720,008010000057030406040000000800000002020100090000400000000000850000365004100000070,698514237257839416341627985816953742524176398973482561462791853789365124135248679,14660558571100,14660558631100,60,1
Puzzle_26,DLX,Yes,22,0.97,29.74,10,13,13,15,16,10,16,13,59,59,9139176,008010000057030406040000000800000002020100090000400000000000850000365004100000070,698514237257839416341627985816953742524176398973482561462791853789365124135248679,14660814466700,14660814540500,73,1
Puzzle_27,Backtracking,Yes,23,0.95,29.24,16,16,17,17,17,16,17,16,4460,57,9137600,700050602001008000005900010300000085000307000600000201002400003009000000000010007,783154692961238574245976318324691785518327469697845231172469853459783126836512947,14660884545200,14660884588200,43,1
Puzzle_27,ConstraintPropagation,Yes,23,0.95,29.24,14,12,14,13,12,12,14,13,3,57,9140768,700050602001008000005900010300000085000307000600000201002400003009000000000010007,783154692961238574245976318324691785518327469697845231172469853459783126836512947,14660970524100,14660970579100,55,1
Puzzle_27,DPLLSAT,Yes,23,0.95,29.24,53,49,46,48,49,46,53,49,0,729,31135856,700050602001008000005900010300000085000307000600000201002400003009000000000010007,783154692961238574245976318324691785518327469697845231172469853459783126836512947,14661038342400,14661038408300,65,1
Puzzle_27,DLX,Yes,23,0.95,29.24,9,12,12,13,12,9,13,11,58,58,9146144,700050602001008000005900010300000085000307000600000201002400003009000000000010007,783154692961238574245976318324691785518327469697845231172469853459783126836512947,14661284978300,14661285063900,85,1
