PuzzleName,Solver,Solved,HintCount,HintVariance,DifficultyScore,Run1(ms),Run2(ms),Run3(ms),Run4(ms),Run5(ms),BestTime(ms),WorstTime(ms),AverageTime(ms),NumberOfGuesses,PropagationDepth,PeakMemory(bytes),OriginalPuzzle,Solution,InitStartTime(ms),InitEndTime(ms),InitTime(μs),InitMemCost(bytes)
Puzzle_15,DLX,Yes,130,1.85,23.39,5,4,4,3,3,3,5,3,126,126,1372152,0614109004002125110004015000000130092501301200414108915106815001306051603041410716120241101500013100513001401590000030006100500080031107000011361207041650000143101202058076000910007840001016110009802100140000016600071603615020131108014160015901001100003121121000001390000000000100301501307900400361082161214051507,10614189316471521251113312471510514161113816925111316127241410891513681529131611516123741410716128241131519141310651341145159107861232161161095141618132311471512152113612137104165149181431012112165815761134915613784931410161112215981521013141121154166731171643615122913110851416137159141061154823121121811457139321561410162145101631215613179118449361118216121410515137,14120545824300,14120545868200,43,1
Puzzle_16,Backtracking,Yes,130,1.77,22.94,545,544,525,520,523,520,545,531,748171,125,83200456,0030161471240906110060110013014001502300417265151211001600100151600010900007041216015051184000200603000150000004090000120302130100105009132000140031258150160081205031660000134011008006050791612155000070013150140026030013011201290147050013090121410010040215160910000614111312007007301340000861016141100000016420120000,13123516147124109156118106911124138141671552318417265151211133161491014151621131098156713412167151051184913142112633511115121610786429141361412839213151016145711913246114711312581510167981214515316621110113421114138101635479161215511016479121315814113264361513161121129101478511813691512141071163452151649102356141113128171227311341159158610161411051478616423121311159,14120565363900,14120565402600,38,1
Puzzle_16,ConstraintPropagation,Yes,130,1.77,22.94,4,5,4,4,5,4,5,4,0,125,1377208,0030161471240906110060110013014001502300417265151211001600100151600010900007041216015051184000200603000150000004090000120302130100105009132000140031258150160081205031660000134011008006050791612155000070013150140026030013011201290147050013090121410010040215160910000614111312007007301340000861016141100000016420120000,13123516147124109156118106911124138141671552318417265151211133161491014151621131098156713412167151051184913142112633511115121610786429141361412839213151016145711913246114711312581510167981214515316621110113421114138101635479161215511016479121315814113264361513161121129101478511813691512141071163452151649102356141113128171227311341159158610161411051478616423121311159,14123222958300,14123222999500,41,1
Puzzle_16,DPLLSAT,Yes,130,1.77,22.94,2028,1955,1953,2002,1940,1940,2028,1975,0,4096,416287248,0030161471240906110060110013014001502300417265151211001600100151600010900007041216015051184000200603000150000004090000120302130100105009132000140031258150160081205031660000134011008006050791612155000070013150140026030013011201290147050013090121410010040215160910000614111312007007301340000861016141100000016420120000,13123516147124109156118106911124138141671552318417265151211133161491014151621131098156713412167151051184913142112633511115121610786429141361412839213151016145711913246114711312581510167981214515316621110113421114138101635479161215511016479121315814113264361513161121129101478511813691512141071163452151649102356141113128171227311341159158610161411051478616423121311159,14123244954100,14123245141700,187,1
Puzzle_16,DLX,Yes,130,1.77,22.94,4,5,4,4,3,3,5,4,126,126,1373336,0030161471240906110060110013014001502300417265151211001600100151600010900007041216015051184000200603000150000004090000120302130100105009132000140031258150160081205031660000134011008006050791612155000070013150140026030013011201290147050013090121410010040215160910000614111312007007301340000861016141100000016420120000,13123516147124109156118106911124138141671552318417265151211133161491014151621131098156713412167151051184913142112633511115121610786429141361412839213151016145711913246114711312581510167981214515316621110113421114138101635479161215511016479121315814113264361513161121129101478511813691512141071163452151649102356141113128171227311341159158610161411051478616423121311159,14133124210100,14133124260200,50,1
Puzzle_17,Backtracking,Yes,130,1.54,21.68,176,30,39,28,33,28,176,61,32514,125,14014224,11462801309000000013012000390000411060003000504020981001000040011870150132820907031610400120110031501101000120140000120000140706000160000016012130915801030140045160100011063845016013078001112014210031580001609105130300061201402137000002115140100600079101301200061510165011071604012150030901401601516010000147015012,11462810131591611237145138121723951510144111661571631411156413212981051091412461611873151132821391571431610456121111663151311510121281449714125109814371162131516111476162121314915851031214713451621091511163845151610139786311121214211163158147121649105139310816121114521371641531521151441121361016879101314122976151816531147168411121513235910146169151631084111471315212,14133144187300,14133144253800,66,1
Puzzle_17,ConstraintPropagation,Yes,130,1.54,21.68,27,17,12,6,6,6,27,13,0,125,3472232,11462801309000000013012000390000411060003000504020981001000040011870150132820907031610400120110031501101000120140000120000140706000160000016012130915801030140045160100011063845016013078001112014210031580001609105130300061201402137000002115140100600079101301200061510165011071604012150030901401601516010000147015012,11462810131591611237145138121723951510144111661571631411156413212981051091412461611873151132821391571431610456121111663151311510121281449714125109814371162131516111476162121314915851031214713451621091511163845151610139786311121214211163158147121649105139310816121114521371641531521151441121361016879101314122976151816531147168411121513235910146169151631084111471315212,14133450118700,14133450158600,39,1
Puzzle_17,DPLLSAT,Yes,130,1.54,21.68,2114,1944,1934,1960,1935,1934,2114,1977,0,4096,535144952,11462801309000000013012000390000411060003000504020981001000040011870150132820907031610400120110031501101000120140000120000140706000160000016012130915801030140045160100011063845016013078001112014210031580001609105130300061201402137000002115140100600079101301200061510165011071604012150030901401601516010000147015012,11462810131591611237145138121723951510144111661571631411156413212981051091412461611873151132821391571431610456121111663151311510121281449714125109814371162131516111476162121314915851031214713451621091511163845151610139786311121214211163158147121649105139310816121114521371641531521151441121361016879101314122976151816531147168411121513235910146169151631084111471315212,14133519728200,14133519784600,56,1
Puzzle_17,DLX,Yes,130,1.54,21.68,6,5,7,6,6,5,7,6,126,126,1384848,11462801309000000013012000390000411060003000504020981001000040011870150132820907031610400120110031501101000120140000120000140706000160000016012130915801030140045160100011063845016013078001112014210031580001609105130300061201402137000002115140100600079101301200061510165011071604012150030901401601516010000147015012,11462810131591611237145138121723951510144111661571631411156413212981051091412461611873151132821391571431610456121111663151311510121281449714125109814371162131516111476162121314915851031214713451621091511163845151610139786311121214211163158147121649105139310816121114521371641531521151441121361016879101314122976151816531147168411121513235910146169151631084111471315212,14143406478700,14143406530500,51,1
Puzzle_18,Backtracking,Yes,130,1.59,21.95,31,13,9,9,8,8,31,14,914,125,1385600,2070131012060500911300401450000150080136000157000213410500015003011900714640100111500161203060140000000091411600011000102704351301580969300800514007131615012021000816041014007140153012710090200001306000151160010122004805014130706090016152801630001695040040012807000100091100004015001250014811351202001004016000,21471131012468516159113310416145269115117812136129111571832134105161451513831611912107146421851115101316124396114727610132159141168123115416114271143513101581296931248165141127131615101211210598161541131436714161536127108911241315137694315116514101228114815111413271263915101615287163131114169510412104161412857215311161391193616410151371252114811351292141110648167315,14143437065100,14143437104500,39,1
Puzzle_18,ConstraintPropagation,Yes,130,1.59,21.95,32,15,21,15,17,15,32,20,4,125,3340888,2070131012060500911300401450000150080136000157000213410500015003011900714640100111500161203060140000000091411600011000102704351301580969300800514007131615012021000816041014007140153012710090200001306000151160010122004805014130706090016152801630001695040040012807000100091100004015001250014811351202001004016000,21471131012468516159113310416145269115117812136129111571832134105161451513831611912107146421851115101316124396114727610132159141168123115416114271143513101581296931248165141127131615101211210598161541131436714161536127108911241315137694315116514101228114815111413271263915101615287163131114169510412104161412857215311161391193616410151371252114811351292141110648167315,14143507541700,14143507652300,110,1
Puzzle_18,DPLLSAT,Yes,130,1.59,21.95,2039,1992,1985,1994,1994,1985,2039,2000,0,4096,444728152,2070131012060500911300401450000150080136000157000213410500015003011900714640100111500161203060140000000091411600011000102704351301580969300800514007131615012021000816041014007140153012710090200001306000151160010122004805014130706090016152801630001695040040012807000100091100004015001250014811351202001004016000,21471131012468516159113310416145269115117812136129111571832134105161451513831611912107146421851115101316124396114727610132159141168123115416114271143513101581296931248165141127131615101211210598161541131436714161536127108911241315137694315116514101228114815111413271263915101615287163131114169510412104161412857215311161391193616410151371252114811351292141110648167315,14143608335500,14143608396600,61,1
Puzzle_18,DLX,Yes,130,1.59,21.95,5,6,4,4,4,4,6,4,126,126,1389856,2070131012060500911300401450000150080136000157000213410500015003011900714640100111500161203060140000000091411600011000102704351301580969300800514007131615012021000816041014007140153012710090200001306000151160010122004805014130706090016152801630001695040040012807000100091100004015001250014811351202001004016000,21471131012468516159113310416145269115117812136129111571832134105161451513831611912107146421851115101316124396114727610132159141168123115416114271143513101581296931248165141127131615101211210598161541131436714161536127108911241315137694315116514101228114815111413271263915101615287163131114169510412104161412857215311161391193616410151371252114811351292141110648167315,14153613643800,14153613691300,47,1
Puzzle_19,Backtracking,Yes,130,1.68,22.46,3,5,4,4,4,3,5,4,400,125,1392848,0081204201300701410010400501200011141601590161420069115010001300135914001116126400015123157011601114020000061400380160011700130400110631009501280012013470000600060000510008113024009000001114401007401011000000301201571001148900001214160305120015400616110014001503928014100000001601301000515000700019108130071205200110,31812164215135976141011104765112132811141631591116142876911531012413515135914310111612648271512315791161011146213489261412538416131511711013741015111463128951612811161210134791251563141461516312510978113112412395613152111441611087481131116714621035129157102114891513151214166325127115438616111091413615113928121410713415161614134106115153197812219108131416712452315116,14153636304800,14153636339000,34,1
Puzzle_19,ConstraintPropagation,Yes,130,1.68,22.46,7,6,8,6,4,4,8,6,0,125,1394160,0081204201300701410010400501200011141601590161420069115010001300135914001116126400015123157011601114020000061400380160011700130400110631009501280012013470000600060000510008113024009000001114401007401011000000301201571001148900001214160305120015400616110014001503928014100000001601301000515000700019108130071205200110,31812164215135976141011104765112132811141631591116142876911531012413515135914310111612648271512315791161011146213489261412538416131511711013741015111463128951612811161210134791251563141461516312510978113112412395613152111441611087481131116714621035129157102114891513151214166325127115438616111091413615113928121410713415161614134106115153197812219108131416712452315116,14153657257100,14153657295700,38,1
Puzzle_19,DPLLSAT,Yes,130,1.68,22.46,2002,2005,1940,1967,1964,1940,2005,1975,0,4096,433104272,0081204201300701410010400501200011141601590161420069115010001300135914001116126400015123157011601114020000061400380160011700130400110631009501280012013470000600060000510008113024009000001114401007401011000000301201571001148900001214160305120015400616110014001503928014100000001601301000515000700019108130071205200110,31812164215135976141011104765112132811141631591116142876911531012413515135914310111612648271512315791161011146213489261412538416131511711013741015111463128951612811161210134791251563141461516312510978113112412395613152111441611087481131116714621035129157102114891513151214166325127115438616111091413615113928121410713415161614134106115153197812219108131416712452315116,14153689464700,14153689515800,51,1
Puzzle_19,DLX,Yes,130,1.68,22.46,5,5,3,5,4,3,5,4,126,126,1399168,0081204201300701410010400501200011141601590161420069115010001300135914001116126400015123157011601114020000061400380160011700130400110631009501280012013470000600060000510008113024009000001114401007401011000000301201571001148900001214160305120015400616110014001503928014100000001601301000515000700019108130071205200110,31812164215135976141011104765112132811141631591116142876911531012413515135914310111612648271512315791161011146213489261412538416131511711013741015111463128951612811161210134791251563141461516312510978113112412395613152111441611087481131116714621035129157102114891513151214166325127115438616111091413615113928121410713415161614134106115153197812219108131416712452315116,14163568359400,14163568416800,57,1
Puzzle_20,Backtracking,Yes,130,2.02,24.37,8,6,7,5,7,5,8,6,3777,125,1401576,803715011590121020000140001781600015010131013401614020711090161122010600001514700312015010030100004605092120140000630870000111000012851416010117000804900120130070013000020160000161014006950011130381126914041200001010000013520000000079315140412500001802005148111613100390015000000300600200011139161107061204000140,86371513115911210214164914115317816624151210131013415161412237118951611221610694135151478113121615819133210147114655109212414161113163158764133111027151285141691141171658154916312101321575101383111291646121416112147156954101113238112691416412837131015154381352101141561216117931514641251071113189216251481116131014396715127810129315146165211341113916112716128415531410,14163589933900,14163589983300,49,1
Puzzle_20,ConstraintPropagation,Yes,130,2.02,24.37,6,6,5,6,3,3,6,5,0,125,1404808,803715011590121020000140001781600015010131013401614020711090161122010600001514700312015010030100004605092120140000630870000111000012851416010117000804900120130070013000020160000161014006950011130381126914041200001010000013520000000079315140412500001802005148111613100390015000000300600200011139161107061204000140,86371513115911210214164914115317816624151210131013415161412237118951611221610694135151478113121615819133210147114655109212414161113163158764133111027151285141691141171658154916312101321575101383111291646121416112147156954101113238112691416412837131015154381352101141561216117931514641251071113189216251481116131014396715127810129315146165211341113916112716128415531410,14163623370300,14163623410700,40,1
Puzzle_20,DPLLSAT,Yes,130,2.02,24.37,2084,1994,1939,1964,1973,1939,2084,1990,0,4096,477952136,803715011590121020000140001781600015010131013401614020711090161122010600001514700312015010030100004605092120140000630870000111000012851416010117000804900120130070013000020160000161014006950011130381126914041200001010000013520000000079315140412500001802005148111613100390015000000300600200011139161107061204000140,86371513115911210214164914115317816624151210131013415161412237118951611221610694135151478113121615819133210147114655109212414161113163158764133111027151285141691141171658154916312101321575101383111291646121416112147156954101113238112691416412837131015154381352101141561216117931514641251071113189216251481116131014396715127810129315146165211341113916112716128415531410,14163650948600,14163650978400,29,1
Puzzle_20,DLX,Yes,130,2.02,24.37,5,4,4,3,3,3,5,3,126,126,1410392,803715011590121020000140001781600015010131013401614020711090161122010600001514700312015010030100004605092120140000630870000111000012851416010117000804900120130070013000020160000161014006950011130381126914041200001010000013520000000079315140412500001802005148111613100390015000000300600200011139161107061204000140,86371513115911210214164914115317816624151210131013415161412237118951611221610694135151478113121615819133210147114655109212414161113163158764133111027151285141691141171658154916312101321575101383111291646121416112147156954101113238112691416412837131015154381352101141561216117931514641251071113189216251481116131014396715127810129315146165211341113916112716128415531410,14173604716300,14173604753600,37,1
Puzzle_21,Backtracking,No,115,2.12,26.71,0,0,0,0,0,0,0,0,N/A,N/A,0,00000000000000012901101000800003014001500901414210000008014416012653701301005000019001207100600600080000130004000706100080011015000000000001405110011650141312407900211010200125630110000141300001301401112641165001015118160013002007402060130101500000970410101551630080012014000190004126000012980020141075010160,N/A,14173624447100,14173624478200,31,1
Puzzle_21,ConstraintPropagation,Yes,115,2.12,26.71,25,28,22,24,44,22,44,28,137,140,4513624,00000000000000012901101000800003014001500901414210000008014416012653701301005000019001207100600600080000130004000706100080011015000000000001405110011650141312407900211010200125630110000141300001301401112641165001015118160013002007402060130101500000970410101551630080012014000190004126000012980020141075010160,61631014513298114711512912112107158113616341457151359314142101286111681144161112653715139102514281119134121571016631161315825161013912741441371661014128131151529151012934167614251113811656141312415798321111027412563111151610914138108913214711126411653151315118161091351426127432561213111015161144897134101715516311981421261411167198324126151051312981542614107513131611,14353636866100,14353636916000,49,1
Puzzle_21,DPLLSAT,Yes,115,2.12,26.71,2031,1939,1928,1938,1899,1899,2031,1947,9,4096,472456568,00000000000000012901101000800003014001500901414210000008014416012653701301005000019001207100600600080000130004000706100080011015000000000001405110011650141312407900211010200125630110000141300001301401112641165001015118160013002007402060130101500000970410101551630080012014000190004126000012980020141075010160,61021614315131811947512912115107286131643114157151339514142101281611681144161112653715132109511168151924123710136143612118141216151310794541479610135812111215316151312103416791465118211656141312415798321111027412563111101516914138108913214711126411651531315118161091351426127411236121381015161145497134101715516311981461221416571911324126151081312981542614107513131611,14353779918700,14353780263200,344,1
Puzzle_21,DLX,Yes,115,2.12,26.71,7,6,7,5,4,4,7,5,141,141,1435016,00000000000000012901101000800003014001500901414210000008014416012653701301005000019001207100600600080000130004000706100080011015000000000001405110011650141312407900211010200125630110000141300001301401112641165001015118160013002007402060130101500000970410101551630080012014000190004126000012980020141075010160,71631014513298114611512912112107158113616341456151359314142101287111681144161112653715139102514281119134121571016631161315825161013971241441371661014128131151529151012934167614251113811656141312415798321111027412563111151610914138108913214711126411653151315118161091351421267432561213111015161144897134101715516311981421261411167198324126151051312981542614107513131611,14363515735700,14363516261600,525,1
Puzzle_22,Backtracking,Yes,115,1.90,25.45,58431,57854,58628,58129,57755,57755,58628,58159,74914839,140,83332632,0815007110196403016006110080002300099010040101251316000000000060000000015800130300011060000000170090452118066000000113000416953040016128900000137412030100014080150001383001601027150500151411000420091310012001650001560000802141110120130018005060220100117161300050012030010000160400014000000401200011013010,13815121471110196423516146111612851415231310799710241513125131614116814531692613118107112415829131535471116612141011612141710139154521183661571021141131381241695311456161289101141521374129351076141281615111312138311916141027156514151411618425169131071231016571213156431118921411101241314318715596162291148117161363105415125313810621516124971141176161554912211411313810,14363546384900,14363546489600,104,1
Puzzle_22,ConstraintPropagation,Yes,115,1.90,25.45,187,107,101,104,72,72,187,114,545,140,82711016,0815007110196403016006110080002300099010040101251316000000000060000000015800130300011060000000170090452118066000000113000416953040016128900000137412030100014080150001383001601027150500151411000420091310012001650001560000802141110120130018005060220100117161300050012030010000160400014000000401200011013010,13815121471110196423516146111612851415231310799710241513125131614116814531692613118107112415815913235471116612141011612141710139154521183662710151141131381241695311456161289101141521374129351076141281615111312138311916141027156514151411618425169131071231016571213156431118921411101241314318715596162291148117161363105415125313810621516124971141176161554912211411313810,14654345478900,14654345783500,304,1
Puzzle_22,DPLLSAT,Yes,115,1.90,25.45,2114,1988,1971,1941,1895,1895,2114,1981,2,4096,587181488,0815007110196403016006110080002300099010040101251316000000000060000000015800130300011060000000170090452118066000000113000416953040016128900000137412030100014080150001383001601027150500151411000420091310012001650001560000802141110120130018005060220100117161300050012030010000160400014000000401200011013010,13815121471110196423516146111612851415231310799710241513125131614116814531692613118107112415829131535471116612141011612141710139154521183661571021141131381241695311456161289101141521374129351076141281615111312138311916141027156514151411618425169131071231016571213156431118921411101241314318715596162291148117161363105415125313810621516124971141176161554912211411313810,14654918476400,14654918765000,288,1
Puzzle_22,DLX,Yes,115,1.90,25.45,6,8,6,5,5,5,8,6,141,141,1442976,0815007110196403016006110080002300099010040101251316000000000060000000015800130300011060000000170090452118066000000113000416953040016128900000137412030100014080150001383001601027150500151411000420091310012001650001560000802141110120130018005060220100117161300050012030010000160400014000000401200011013010,13815121471110196423516146111612851415231310799710241513125131614116814531692613118107112415815913235471116612141011612141710139154521183662710151141131381241695311456161289101141521374129351076141281615111312138311916141027156514151411618425169131071231016571213156431118921411101241314918715536162291148117161363105415125313810621516124971141176161554312211411913810,14664828630600,14664828730300,99,1
Puzzle_23,Backtracking,Yes,115,1.86,25.19,14841,14569,14750,14773,14693,14569,14841,14725,20041016,140,81313128,154030000005000000600053012001300000001321500000650305201613712910003081401665014133480092001300100900500040011111500001000761413130091470121000110006000012002005011714070000300101612008001012701611090801200900000000047215161401101142461510000090100136000800301400001400300080900410008000131507140000110,15473168142115910131216861014453161217131511291129132151110164865143752111613712910151436814121665111413348110927151312108967531215416141111154851610297614131312391471512141316112810656131612982151451011714375154631413121612119810141012741611391581312569381112105161347215161416113114246151013512798107136161981112341451522145153117128691164101348129101315571421636111,14664860129600,14664860277100,147,1
Puzzle_23,ConstraintPropagation,Yes,115,1.86,25.19,551,324,337,327,327,324,551,373,2824,140,166592464,154030000005000000600053012001300000001321500000650305201613712910003081401665014133480092001300100900500040011111500001000761413130091470121000110006000012002005011714070000300101612008001012701611090801200900000000047215161401101142461510000090100136000800301400001400300080900410008000131507140000110,15473168142115910131216861014453161217131511291219132151110164865143752111613712910151436814116651114133481210927151312210896753115416141111154851610297614131312391471512141316112810651413161298215351011714675154631413121612119810610127416111491583125139381112105161347215161416113114246151013512798107136161981112341451522145153117128691613410148129101315571421166113,14738486240900,14738486305900,65,1
Puzzle_23,DPLLSAT,Yes,115,1.86,25.19,2015,1881,1855,1863,1845,1845,2015,1891,9,4096,477682416,154030000005000000600053012001300000001321500000650305201613712910003081401665014133480092001300100900500040011111500001000761413130091470121000110006000012002005011714070000300101612008001012701611090801200900000000047215161401101142461510000090100136000800301400001400300080900410008000131507140000110,15473168142115910131216861014453161217131511291129132151110164865143752111613712910151436814121665111413348110927151312108967531215416141111154851610297614131312391471512141316112810656131612982151451011714375154631413121612119810141012741611391581312569381112105161347215161416113114246151013512798107136161981112341451522145153117128691164101348129101315571421636111,14740353890900,14740354091900,201,1
Puzzle_23,DLX,Yes,115,1.86,25.19,10,10,6,6,6,6,10,7,614,141,1456160,154030000005000000600053012001300000001321500000650305201613712910003081401665014133480092001300100900500040011111500001000761413130091470121000110006000012002005011714070000300101612008001012701611090801200900000000047215161401101142461510000090100136000800301400001400300080900410008000131507140000110,15473168142115910131216861014453161217131511291219132151110164865143752111613712910151436814116651114133481210927151312210896753115416141111154851610297614131312391471512141316112810651413161298215351011714675154631413121612119810610127416111491581312539381112105161347215161416111211424615101353798107136161981112341451522145153117128691164101348391013155714216126111,14749814260200,14749814906400,646,1
Puzzle_24,Backtracking,Yes,115,2.05,26.26,89192,87076,87254,88947,87782,87076,89192,88050,133641249,140,137981272,15500060001487013001300001100000000610140040013120601000010120150000000205000140000501000111574901300401147601620001550161400000400091007600001216000008710030150000020160050102166011903841213110021401200154137030008139300011416010208731000040006001101620011706980013120000014500001101200800041110982030140000,15511936216101487413112133271114145121615986101481047513122691311151616121615810934131121457216141612951310381115749111312841511476516210331558161471012114126139104761321131216159151487106341511385122141691151411521667119103841213119162141012861541371354128139351171141615102687310121144161326591115162155117369811013124146191451316154117121038212134111098215351467161,14749853407800,14749853584500,176,1
Puzzle_24,ConstraintPropagation,Yes,115,2.05,26.26,58,17,23,19,20,17,58,27,41,140,3466416,15500060001487013001300001100000000610140040013120601000010120150000000205000140000501000111574901300401147601620001550161400000400091007600001216000008710030150000020160050102166011903841213110021401200154137030008139300011416010208731000040006001101620011706980013120000014500001101200800041110982030140000,15511946216101487313112133216711114155129486101481043513121662191115716127158109341311214516216141612951310381115749111312843114761516210531558161471012114126139104761321115121695131487106311541381252141691151411521667119103841213119162141012861541375314128139351171141615102687310121164213156591114162155117146981101312436191451315341116121078212134111098253714611615,15190104632000,15190104699400,67,1
Puzzle_24,DPLLSAT,Yes,115,2.05,26.26,2321,2137,2183,2288,2303,2137,2321,2246,13,4096,472915096,15500060001487013001300001100000000610140040013120601000010120150000000205000140000501000111574901300401147601620001550161400000400091007600001216000008710030150000020160050102166011903841213110021401200154137030008139300011416010208731000040006001101620011706980013120000014500001101200800041110982030140000,15511936216101487413112133271114145121615986101481047513122691311151616121615810934131121457216141612951310381115749111312841511476516210331558161471012114126139104761321131216159151487106341511385122141691151411521667119103841213119162141012861541371354128139351171141615102687310121144161326591115162155117369811013124146191451316154117121038212134111098215351467161,15190242577200,15190242701500,124,1
Puzzle_24,DLX,Yes,115,2.05,26.26,24,14,10,8,7,7,24,12,261,141,1468336,15500060001487013001300001100000000610140040013120601000010120150000000205000140000501000111574901300401147601620001550161400000400091007600001216000008710030150000020160050102166011903841213110021401200154137030008139300011416010208731000040006001101620011706980013120000014500001101200800041110982030140000,15511164629101487313112133297111141512165486101481043513122691151116716127158101613431129514216141612953101381115749111312843114761516210531558161471012114126139104761321115121659131487106311541385122141691151411521667119103841213119162141012861541375314128139351171141661021587310121164513156914112162155117146981101312436191451315341121210781612134111098216371451156,15201474805700,15201474910700,105,1
Puzzle_25,Backtracking,Yes,115,1.95,25.72,24359,25164,13414,13478,13461,13414,25164,17975,15492440,140,106370912,820101100133600070000014001000974006000312200015000913111670409160012013000000413100000530161510120001610000000001314500901216101131100080150121100801614204097110140000721200001556318139012140071004000150160100040001400920151401100010812001000415080605071005000000107001501601200060110016150000000040030010001426,82910111512133611614754161351438101119742126151631227144158105913111671141591665122131481031241311411769538161510123861612915741210115131451479412161011311156382151012115138316142641971116141310347212891615563181392121415571016411101215516618131143721494927151451161016138121314116212415983613511710951168113210714121541631271036511144161521391813158471031651911121426,15201539007200,15201539343800,336,1
Puzzle_25,ConstraintPropagation,Yes,115,1.95,25.72,126,72,64,57,58,57,126,75,330,140,67460112,820101100133600070000014001000974006000312200015000913111670409160012013000000413100000530161510120001610000000001314500901216101131100080150121100801614204097110140000721200001556318139012140071004000150160100040001400920151401100010812001000415080605071005000000107001501601200060110016150000000040030010001426,82910111512133611614754161351438101119742126151631227144158105913111671141591665122131481031241311411769538161510123861612915741210115131451479412161011311156382151012115138316142641971116141310347212891615563181392121415571016411101215516618131143721494927151451161016138121314116212415983613511710951168113210714121541631271036511144161521391813158471031651911121426,15291415839000,15291415936100,97,1
Puzzle_25,DPLLSAT,Yes,115,1.95,25.72,2015,1923,1900,1905,1897,1897,2015,1928,1,4096,449384840,820101100133600070000014001000974006000312200015000913111670409160012013000000413100000530161510120001610000000001314500901216101131100080150121100801614204097110140000721200001556318139012140071004000150160100040001400920151401100010812001000415080605071005000000107001501601200060110016150000000040030010001426,82910111512133611614754161351438101119742126151631227144158105913111671141591665122131481031241311411769538161510123861612915741210115131451479412161011311156382151012115138316142641971116141310347212891615563181392121415571016411101215516618131143721494927151451161016138121314116212415983613511710951168113210714121541631271036511144161521391813158471031651911121426,15291793502300,15291793965300,463,1
Puzzle_25,DLX,Yes,115,1.95,25.72,9,5,5,5,6,5,9,6,141,141,1465648,820101100133600070000014001000974006000312200015000913111670409160012013000000413100000530161510120001610000000001314500901216101131100080150121100801614204097110140000721200001556318139012140071004000150160100040001400920151401100010812001000415080605071005000000107001501601200060110016150000000040030010001426,82910111512133611614754161351438101119742126151631227144158105913111671141591665122131481031241311411967538161510123861612715941210115131451479412161011311156382151012115138316142641971116141310347212891615563181392121415571016411101215516618131143721494927151451161016138121314116212415983613511710951168113210714121541631271036511144161521391813158471031651911121426,15301436243500,15301436488000,244,1
Puzzle_26,Backtracking,No,115,2.21,27.20,0,0,0,0,0,0,0,0,N/A,N/A,0,13000109156207014160000040000500300027028350141600000000516040101514000371360016111314873009101211000009150012000081814060000000010050120000200118071340200000800000050000001604008601300001000912531150004110070000131100000001600000100100150160390609201016120514150111201310815110000140700004151330986110201014,N/A,15301467678700,15301467748600,69,1
Puzzle_26,ConstraintPropagation,Yes,115,2.21,27.20,101,62,41,49,42,41,101,59,255,140,27078304,13000109156207014160000040000500300027028350141600000000516040101514000371360016111314873009101211000009150012000081814060000000010050120000200118071340200000800000050000001604008601300001000912531150004110070000131100000001600000100100150160390609201016120514150111201310815110000140700004151330986110201014,13311110915621278141654151464781613510131211927928351214161341110611510516124111215149683713645161113148732109115121113102579156112431416818147643121391615111025912153116210141185713462111131468741610915512331512516241118671391410161081491253115132641174796151013113514121281614271112165104151316839863921410161275141513111216131081511492314576151415133798611162121014,15481471343400,15481471416300,72,1
Puzzle_26,DPLLSAT,Yes,115,2.21,27.20,2022,1912,1861,1875,1859,1859,2022,1905,12,4096,436887152,13000109156207014160000040000500300027028350141600000000516040101514000371360016111314873009101211000009150012000081814060000000010050120000200118071340200000800000050000001604008601300001000912531150004110070000131100000001600000100100150160390609201016120514150111201310815110000140700004151330986110201014,13311110915621278141654914124711161351013156827152835121416134611191010516648121514911123713641516111314873105912121121013579156112431416818147643121316291110155312951162101411815713462131131468149167105121515951161047118612132143161061491253115132841174781215213113514106911614117212165104151316839863921410161275141513111216131081511492314576151415133798611162121014,15481768341100,15481768739100,398,1
Puzzle_26,DLX,Yes,115,2.21,27.20,6,7,6,4,5,4,7,5,141,141,1476656,13000109156207014160000040000500300027028350141600000000516040101514000371360016111314873009101211000009150012000081814060000000010050120000200118071340200000800000050000001604008601300001000912531150004110070000131100000001600000100100150160390609201016120514150111201310815110000140700004151330986110201014,13111310915621278141654151412471116135101386927928351214161346151111010516648121514911123713641516111314873105912121113102579156112431416818147643121316291110155312951162101411815713462151113146874916101512393512161041118671321415161081491253115132641174761152131135141210981614271112165104151316839863921410161275141513111216131081511492314576151415133798611162121014,15491298044300,15491298148900,104,1
Puzzle_27,Backtracking,Yes,115,1.75,24.62,178838,179073,177984,177412,179314,177412,179314,178524,204550901,140,119274136,13085031216910046021000615020513110130920000100300000130150110130090006161070002118010001200131614076301221000414015000100140000800001200013150140000001100000120150600043901100030000500060001501120400010075129001600002031508101312040654001001001400080901605014070010013601400103084060070003000016011421200100,13148510312169171546112101676158214513114131292491261117310168514131515111313549121426161078192118410561215313161477631612211310541481591141051411159381613761221121315814716629111104535121015166781443921111383113495121611621471510112641141310157512983161671492113151810131254665427101511331416119812911161512142715810313641415121031384116917216538137916611421251511014,15491327234200,15491327343900,109,1
