PuzzleName,Solver,Solved,HintCount,HintVariance,DifficultyScore,Run1(ms),Run2(ms),Run3(ms),Run4(ms),Run5(ms),BestTime(ms),WorstTime(ms),AverageTime(ms),NumberOfGuesses,PropagationDepth,PeakMemory(bytes),OriginalPuzzle,Solution,InitStartTime(ms),InitEndTime(ms),InitTime(μs),InitMemCost(bytes)
Puzzle_3,DPLLSAT,Yes,344,2.05,19.22,97401,101243,100881,100753,100552,97401,101243,100166,0,15625,1759510528,104025019001021801406129000000550192324022120016602001802514131011011500000021502011100104824231518016221907218180001105002400017221962500013150221401801600040001900024202117120110600001500002125190402214020080021016000203000017231822000246401418790222119000205000616150111222024023001107004014021208519025920000500001790121801007240001341300502231441822017002001921120081114230240000000020250341301121951822700111720240003411200614052513000001690171171025000136001800194002061501941300501811009822162510700000002001019301022941115020008230250248131004200171400180162250110100023100000001806016001710130031912025501411017082413019231590012020022070017402215023111225000018807001401319623228001254142037131011160000000401703024082023111025220001213218600071600617221018000190080000401892512110013224021050237001503080211000120201601900001514421823251170,11142025241915171021818142261293162713235521923248221293166720171821251413101141151714963252157201110211348242315181216221916721818421311235191524121020172219625143101315122214118616239254375191128242021171211110651323241571681721251934922142201881913219164251221535112014172318221107246417141879322211925124223513201061615811122232415231820111710134614162122185191725920162255108614179221218191111572432321134132535102231441822151719242071921121668111423124121916815627202510341317112195182278181117202421229341121626141952513151023222169211711710258514136122418152319413206152019413123511811232198221625107172421421181221671019313124229411156201417823525924813162542012171437182316225191121101522310227152159181462016811171213254319122425561411117282413211923159310124201822167320174192215162311122510522118824761149131962322815181254142937131011162024512172115451714372419820231110252292111213218616111271620236172212418131511925583142294101892512111410132241221165242376171520319824211031312920165191762281514421823251171,19554180138600,19554180360600,222,1
Puzzle_3,DLX,Yes,344,2.05,19.22,10,8,8,9,7,7,10,8,281,281,3384384,104025019001021801406129000000550192324022120016602001802514131011011500000021502011100104824231518016221907218180001105002400017221962500013150221401801600040001900024202117120110600001500002125190402214020080021016000203000017231822000246401418790222119000205000616150111222024023001107004014021208519025920000500001790121801007240001341300502231441822017002001921120081114230240000000020250341301121951822700111720240003411200614052513000001690171171025000136001800194002061501941300501811009822162510700000002001019301022941115020008230250248131004200171400180162250110100023100000001806016001710130031912025501411017082413019231590012020022070017402215023111225000018807001401319623228001254142037131011160000000401703024082023111025220001213218600071600617221018000190080000401892512110013224021050237001503080211000120201601900001514421823251170,11142025241915171021818142261293162713235521923248221293166720171821251413101141151714963252157201110211348242315181216221916721818421311235191524121020172219625143101315122214118616239254375191128242021171211110651323241571681721251934922142201881913219164251221535112014172318221107246417141879322211925124223513201061615811122232415231820111710134614162122185191725920162255108614179221218191111572432321134132535102231441822151719242071921121668111423124121916815627202510341317112195182278181117202421229341121626141952513151023222169211711710258514136122418152319413206152019413123511811232198221625107172421421181221671019313124229411156201417823525924813162542012171437182316225191121101522310227152159181462016811171213254319122425561411117282413211923159310124201822167320174192215162311122510522118824761149131962322815181254142937131011162024512172115451714372419820231110252292111213218616111271620236172212418131511925583142294101892512111410132241221165242376171520319824211031312920165191762281514421823251171,20055010206700,20055010696100,489,1
Puzzle_4,Backtracking,Yes,344,2.03,19.14,10533,9908,9800,9838,9787,9787,10533,9973,9915023,280,81195616,030023002510070016240018201460195100070000002231701202100002010251090193061116010001401723713000024008000019109024114016501200022001406015002217200100192090013702312000080200001000013070002200015014001700021001222113130219005807161905098111860140004102511217230030000012504170192572140300616090202300251402219105090160112400181241911243904188202214120200723016001500042200175071162001583002523019130011315009025000000191211210240710000100021624311323192518000151700122220025200120190131424002010002230480024791641019000600118182023152202513221501441831700190700025129180000136000222301510018321170001401211100200190247058925116001500041430211817081102501413002422000516320900023011058010625420014220900719120241661614250000002170181012230001090078020016301215013024014001104621090191830000156111602552441000130170001540170020500030611980000140,11321723131225142179151624228182014610195105167241428231822317131215216419920111251229121931561116510220142517237131882142425208131872119109232411461651121421522317144621155242217202511881921193101371623121292511822016243104236131772151822191411541418241715101212316122211313621992558207161922579811186201415242141025112172313231521231011251341718192572142032286162491120236132514722191851792316151124211018124191124391041882172214121201372351621251562118422141617512711620915831024252321913117113156209232522316458191211212241871014871016221624311323192518941415175111222205252023121119151314242110271181662231748932479164112192114261051181820231522172513221521144183171611191372320102512918245621365202522239151081832117722414412111161922312191024720589251161122151317641431821181718116252141312152422421195163209237102313111581810625420211422391727191215241661614252119114724217818101223201315139522781722011639121551319241814222511104621239121918323221421561116125524410217132017824101542217132120579123236119816112521418,20055054179900,20055054348700,168,1
Puzzle_4,ConstraintPropagation,Yes,344,2.03,19.14,74,26,32,31,38,26,74,40,0,280,11235992,030023002510070016240018201460195100070000002231701202100002010251090193061116010001401723713000024008000019109024114016501200022001406015002217200100192090013702312000080200001000013070002200015014001700021001222113130219005807161905098111860140004102511217230030000012504170192572140300616090202300251402219105090160112400181241911243904188202214120200723016001500042200175071162001583002523019130011315009025000000191211210240710000100021624311323192518000151700122220025200120190131424002010002230480024791641019000600118182023152202513221501441831700190700025129180000136000222301510018321170001401211100200190247058925116001500041430211817081102501413002422000516320900023011058010625420014220900719120241661614250000002170181012230001090078020016301215013024014001104621090191830000156111602552441000130170001540170020500030611980000140,11321723131225142179151624228182014610195105167241428231822317131215216419920111251229121931561116510220142517237131882142425208131872119109232411461651121421522317144621155242217202511881921193101371623121292511822016243104236131772151822191411541418241715101212316122211313621992558207161922579811186201415242141025112172313231521231011251341718192572142032286162491120236132514722191851792316151124211018124191124391041882172214121201372351621251562118422141617512711620915831024252321913117113156209232522316458191211212241871014871016221624311323192518941415175111222205252023121119151314242110271181662231748932479164112192114261051181820231522172513221521144183171611191372320102512918245621365202522239151081832117722414412111161922312191024720589251161122151317641431821181718116252141312152422421195163209237102313111581810625420211422391727191215241661614252119114724217818101223201315139522781722011639121551319241814222511104621239121918323221421561116125524410217132017824101542217132120579123236119816112521418,20104920213100,20104920342400,129,1
Puzzle_4,DPLLSAT,Yes,344,2.03,19.14,99453,101418,101532,102381,103408,99453,103408,101638,0,15625,1795033808,030023002510070016240018201460195100070000002231701202100002010251090193061116010001401723713000024008000019109024114016501200022001406015002217200100192090013702312000080200001000013070002200015014001700021001222113130219005807161905098111860140004102511217230030000012504170192572140300616090202300251402219105090160112400181241911243904188202214120200723016001500042200175071162001583002523019130011315009025000000191211210240710000100021624311323192518000151700122220025200120190131424002010002230480024791641019000600118182023152202513221501441831700190700025129180000136000222301510018321170001401211100200190247058925116001500041430211817081102501413002422000516320900023011058010625420014220900719120241661614250000002170181012230001090078020016301215013024014001104621090191830000156111602552441000130170001540170020500030611980000140,11321723131225142179151624228182014610195105167241428231822317131215216419920111251229121931561116510220142517237131882142425208131872119109232411461651121421522317144621155242217202511881921193101371623121292511822016243104236131772151822191411541418241715101212316122211313621992558207161922579811186201415242141025112172313231521231011251341718192572142032286162491120236132514722191851792316151124211018124191124391041882172214121201372351621251562118422141617512711620915831024252321913117113156209232522316458191211212241871014871016221624311323192518941415175111222205252023121119151314242110271181662231748932479164112192114261051181820231522172513221521144183171611191372320102512918245621365202522239151081832117722414412111161922312191024720589251161122151317641431821181718116252141312152422421195163209237102313111581810625420211422391727191215241661614252119114724217818101223201315139522781722011639121551319241814222511104621239121918323221421561116125524410217132017824101542217132120579123236119816112521418,20105123096500,20105123269400,172,1
Puzzle_4,DLX,Yes,344,2.03,19.14,14,11,8,8,9,8,14,10,281,281,1309760,030023002510070016240018201460195100070000002231701202100002010251090193061116010001401723713000024008000019109024114016501200022001406015002217200100192090013702312000080200001000013070002200015014001700021001222113130219005807161905098111860140004102511217230030000012504170192572140300616090202300251402219105090160112400181241911243904188202214120200723016001500042200175071162001583002523019130011315009025000000191211210240710000100021624311323192518000151700122220025200120190131424002010002230480024791641019000600118182023152202513221501441831700190700025129180000136000222301510018321170001401211100200190247058925116001500041430211817081102501413002422000516320900023011058010625420014220900719120241661614250000002170181012230001090078020016301215013024014001104621090191830000156111602552441000130170001540170020500030611980000140,11321723131225142179151624228182014610195105167241428231822317131215216419920111251229121931561116510220142517237131882142425208131872119109232411461651121421522317144621155242217202511881921193101371623121292511822016243104236131772151822191411541418241715101212316122211313621992558207161922579811186201415242141025112172313231521231011251341718192572142032286162491120236132514722191851792316151124211018124191124391041882172214121201372351621251562118422141617512711620915831024252321913117113156209232522316458191211212241871014871016221624311323192518941415175111222205252023121119151314242110271181662231748932479164112192114261051181820231522172513221521144183171611191372320102512918245621365202522239151081832117722414412111161922312191024720589251161122151317641431821181718116252141312152422421195163209237102313111581810625420211422391727191215241661614252119114724217818101223201315139522781722011639121551319241814222511104621239121918323221421561116125524410217132017824101542217132120579123236119816112521418,20613314916800,20613315057000,140,1
Puzzle_5,Backtracking,Yes,349,2.48,20.43,1085,921,894,918,908,894,1085,945,837422,275,81240792,00012161918680052107023040130152472402001553212006813012250190922008015000001911302220002001325160181213221450172502471811500300012400001925140102271402324000181115830021001202232518002200300016210240001460000021017011422160092012000111050011141800091602400401923030220150210050011206000170231801402024250190000000151401908209111701813002343700111021181901300022140060170020816251091722211121031920724230002500021018192202325148000013151701059202111300401401602001500058001321911000022930013202040001190015242270519001700000308017016000201551223001341906001171600121731318900142220524015252109245222004000000133000060110712150102124900144022119000022003016050236000102020122474900000003101002521215236170822110215200190140862414041230915002030218161321171122023200000004000101411319715809160000017130050190163001000012002001801980211416024025009001510000,11173121619186820105212572223144191321524724232018155321211468131612251191492217108101521641223191139222145172024132516718121322145161725202471811519213610912411823919251413102271416232412172181115836521202012132232518104221513197111621524817914615424197212317311422162692012825181110513171114188122916132425104519237362211520211015391120687131721231841415222242516191221251662224151451912820911171018131223437241511102118195139212221442361173720816251591722211121031920724238416251461521131819227232514816246181315171105920211131224614416122071517232558321132191118102412293188132021425216119101615242271251914231718210221314811172116256242015512239713419462081171619112173131892521142222352410152521199245222024872311518133161017146121123712151310212491851441122119861716220253141617532361315251021920122474911212218181631410925212152361713822112421520181971458624141941231091512720325218161321171122122322517624112220421185101411319715839162292111151713718511914163681023204122524213201871983211416222411252129174151102365,20613364710100,20613364826600,116,1
Puzzle_5,ConstraintPropagation,Yes,349,2.48,20.43,69,33,47,33,26,26,69,41,0,275,11652840,00012161918680052107023040130152472402001553212006813012250190922008015000001911302220002001325160181213221450172502471811500300012400001925140102271402324000181115830021001202232518002200300016210240001460000021017011422160092012000111050011141800091602400401923030220150210050011206000170231801402024250190000000151401908209111701813002343700111021181901300022140060170020816251091722211121031920724230002500021018192202325148000013151701059202111300401401602001500058001321911000022930013202040001190015242270519001700000308017016000201551223001341906001171600121731318900142220524015252109245222004000000133000060110712150102124900144022119000022003016050236000102020122474900000003101002521215236170822110215200190140862414041230915002030218161321171122023200000004000101411319715809160000017130050190163001000012002001801980211416024025009001510000,11173121619186820105212572223144191321524724232018155321211468131612251191492217108101521641223191139222145172024132516718121322145161725202471811519213610912411823919251413102271416232412172181115836521202012132232518104221513197111621524817914615424197212317311422162692012825181110513171114188122916132425104519237362211520211015391120687131721231841415222242516191221251662224151451912820911171018131223437241511102118195139212221442361173720816251591722211121031920724238416251461521131819227232514816246181315171105920211131224614416122071517232558321132191118102412293188132021425216119101615242271251914231718210221314811172116256242015512239713419462081171619112173131892521142222352410152521199245222024872311518133161017146121123712151310212491851441122119861716220253141617532361315251021920122474911212218181631410925212152361713822112421520181971458624141941231091512720325218161321171122122322517624112220421185101411319715839162292111151713718511914163681023204122524213201871983211416222411252129174151102365,20618091268400,20618091525600,257,1
Puzzle_5,DPLLSAT,Yes,349,2.48,20.43,102688,101226,101154,101086,101506,101086,102688,101532,0,15625,1923816216,00012161918680052107023040130152472402001553212006813012250190922008015000001911302220002001325160181213221450172502471811500300012400001925140102271402324000181115830021001202232518002200300016210240001460000021017011422160092012000111050011141800091602400401923030220150210050011206000170231801402024250190000000151401908209111701813002343700111021181901300022140060170020816251091722211121031920724230002500021018192202325148000013151701059202111300401401602001500058001321911000022930013202040001190015242270519001700000308017016000201551223001341906001171600121731318900142220524015252109245222004000000133000060110712150102124900144022119000022003016050236000102020122474900000003101002521215236170822110215200190140862414041230915002030218161321171122023200000004000101411319715809160000017130050190163001000012002001801980211416024025009001510000,11173121619186820105212572223144191321524724232018155321211468131612251191492217108101521641223191139222145172024132516718121322145161725202471811519213610912411823919251413102271416232412172181115836521202012132232518104221513197111621524817914615424197212317311422162692012825181110513171114188122916132425104519237362211520211015391120687131721231841415222242516191221251662224151451912820911171018131223437241511102118195139212221442361173720816251591722211121031920724238416251461521131819227232514816246181315171105920211131224614416122071517232558321132191118102412293188132021425216119101615242271251914231718210221314811172116256242015512239713419462081171619112173131892521142222352410152521199245222024872311518133161017146121123712151310212491851441122119861716220253141617532361315251021920122474911212218181631410925212152361713822112421520181971458624141941231091512720325218161321171122122322517624112220421185101411319715839162292111151713718511914163681023204122524213201871983211416222411252129174151102365,20618300289800,20618300418500,128,1
Puzzle_5,DLX,Yes,349,2.48,20.43,12,9,10,8,7,7,12,9,276,276,1254720,00012161918680052107023040130152472402001553212006813012250190922008015000001911302220002001325160181213221450172502471811500300012400001925140102271402324000181115830021001202232518002200300016210240001460000021017011422160092012000111050011141800091602400401923030220150210050011206000170231801402024250190000000151401908209111701813002343700111021181901300022140060170020816251091722211121031920724230002500021018192202325148000013151701059202111300401401602001500058001321911000022930013202040001190015242270519001700000308017016000201551223001341906001171600121731318900142220524015252109245222004000000133000060110712150102124900144022119000022003016050236000102020122474900000003101002521215236170822110215200190140862414041230915002030218161321171122023200000004000101411319715809160000017130050190163001000012002001801980211416024025009001510000,11173121619186820105212572223144191321524724232018155321211468131612251191492217108101521641223191139222145172024132516718121322145161725202471811519213610912411823919251413102271416232412172181115836521202012132232518104221513197111621524817914615424197212317311422162692012825181110513171114188122916132425104519237362211520211015391120687131721231841415222242516191221251662224151451912820911171018131223437241511102118195139212221442361173720816251591722211121031920724238416251461521131819227232514816246181315171105920211131224614416122071517232558321132191118102412293188132021425216119101615242271251914231718210221314811172116256242015512239713419462081171619112173131892521142222352410152521199245222024872311518133161017146121123712151310212491851441122119861716220253141617532361315251021920122474911212218181631410925212152361713822112421520181971458624141941231091512720325218161321171122122322517624112220421185101411319715839162292111151713718511914163681023204122524213201871983211416222411252129174151102365,21125961072000,21125961392200,320,1
