PuzzleName,Solver,Solved,HintCount,HintVariance,DifficultyScore,Run1(ms),Run2(ms),Run3(ms),Run4(ms),Run5(ms),BestTime(ms),WorstTime(ms),AverageTime(ms),NumberOfGuesses,PropagationDepth,PeakMemory(bytes),OriginalPuzzle,Solution,InitStartTime(ms),InitEndTime(ms),InitTime(μs),InitMemCost(bytes)
Puzzle_44,DLX,Yes,22,0.84,28.54,14,14,11,11,11,11,14,12,59,59,9184800,403020001200090043000000000000008620070200000030040000009706500000300080000000004,463825971257691843918473256594138627871269435632547198349786512126354789785912364,2701398535000,2701398613200,78,1
Puzzle_45,Backtracking,Yes,24,0.97,29.05,24,22,23,19,20,19,24,21,8165,56,11282776,090107080000500009000006000502000016000300000004009002071025000000980400300000200,296147583417538629853296147532874916769312854184659732971425368625983471348761295,2701464920700,2701464978800,58,1
Puzzle_45,ConstraintPropagation,Yes,24,0.97,29.05,14,14,15,17,11,11,17,14,11,56,9188792,090107080000500009000006000502000016000300000004009002071025000000980400300000200,296147583417538629853296147532874916769312854184659732971425368625983471348761295,2701576699600,2701576756200,56,1
Puzzle_45,DPLLSAT,Yes,24,0.97,29.05,70,72,67,64,71,64,72,68,0,729,36453976,090107080000500009000006000502000016000300000004009002071025000000980400300000200,296147583417538629853296147532874916769312854184659732971425368625983471348761295,2701651236600,2701651362400,125,1
Puzzle_45,DLX,Yes,24,0.97,29.05,9,12,11,12,11,9,12,11,57,57,9193208,090107080000500009000006000502000016000300000004009002071025000000980400300000200,296147583417538629853296147532874916769312854184659732971425368625983471348761295,2701999566900,2701999722600,155,1
Puzzle_46,Backtracking,Yes,24,1.05,29.84,13,13,11,18,12,11,18,13,1520,56,9194032,000398007030000002097000000600000050002904003850000120970500000000002010060000000,126398547538147692497625381643281759712954863859763124974516238385472916261839475,2702058187800,2702058265700,77,1
Puzzle_46,ConstraintPropagation,Yes,24,1.05,29.84,12,13,18,13,11,11,18,13,11,56,9194800,000398007030000002097000000600000050002904003850000120970500000000002010060000000,126398547538147692497625381643281759712954863859763124974516238385472916261839475,2702128916400,2702129036200,119,1
Puzzle_46,DPLLSAT,Yes,24,1.05,29.84,72,70,61,58,71,58,72,66,0,729,38554736,000398007030000002097000000600000050002904003850000120970500000000002010060000000,126398547538147692497625381643281759712954863859763124974516238385472916261839475,2702199969900,2702200022200,52,1
Puzzle_46,DLX,Yes,24,1.05,29.84,11,14,12,11,11,11,14,11,57,57,9196816,000398007030000002097000000600000050002904003850000120970500000000002010060000000,126398547538147692497625381643281759712954863859763124974516238385472916261839475,2702546690900,2702547399900,709,1
Puzzle_47,Backtracking,Yes,24,1.05,29.84,13,16,15,16,13,13,16,14,2600,56,9198120,406087200031000500000050000000073000090200010000400070010600000005030000704000901,456187293231946587879352146148573629597268314623419875312694758985731462764825931,2702610954500,2702611126600,172,1
Puzzle_47,ConstraintPropagation,Yes,24,1.05,29.84,13,12,14,13,18,12,18,14,9,56,9196008,406087200031000500000050000000073000090200010000400070010600000005030000704000901,456187293231946587879352146148573629597268314623419875312694758985731462764825931,2702699977600,2702700124100,146,1
Puzzle_47,DPLLSAT,Yes,24,1.05,29.84,73,65,70,72,68,65,73,69,0,729,36461672,406087200031000500000050000000073000090200010000400070010600000005030000704000901,456187293231946587879352146148573629597268314623419875312694758985731462764825931,2702774050800,2702774110600,59,1
Puzzle_47,DLX,Yes,24,1.05,29.84,7,11,11,11,12,7,12,10,57,57,9199944,406087200031000500000050000000073000090200010000400070010600000005030000704000901,456187293231946587879352146148573629597268314623419875312694758985731462764825931,2703126511900,2703126587300,75,1
Puzzle_48,Backtracking,Yes,24,0.98,29.14,26,22,23,22,21,21,26,22,10851,56,11296400,000080000000000163042300000050001006000009308000800020070002000109067200000040001,391786542587294163642315897853421976724659318916873425478132659139567284265948731,2703183012200,2703183076900,64,1
Puzzle_48,ConstraintPropagation,Yes,24,0.98,29.14,14,12,11,13,12,11,14,12,17,56,9203456,000080000000000163042300000050001006000009308000800020070002000109067200000040001,391786542587294163642315897853421976724659318916873425478132659139567284265948731,2703300440000,2703300516000,76,1
Puzzle_48,DPLLSAT,Yes,24,0.98,29.14,74,70,69,68,70,68,74,70,0,729,30863136,000080000000000163042300000050001006000009308000800020070002000109067200000040001,391786542587294163642315897853421976724659318916873425478132659139567284265948731,2703366026200,2703366156200,130,1
Puzzle_48,DLX,Yes,24,0.98,29.14,8,10,12,15,14,8,15,11,57,57,9208352,000080000000000163042300000050001006000009308000800020070002000109067200000040001,391786542587294163642315897853421976724659318916873425478132659139567284265948731,2703719943500,2703720015800,72,1
Puzzle_49,Backtracking,Yes,25,1.24,31.43,11,13,11,11,12,11,13,11,780,55,9207256,270608000000090000015047000000400070000000008001900030006304001000000583500000760,279618345468593217315247896632485179947132658851976432786354921124769583593821764,2703787624100,2703787713800,89,1
Puzzle_49,ConstraintPropagation,Yes,25,1.24,31.43,11,11,11,11,13,11,13,11,5,55,9208504,270608000000090000015047000000400070000000008001900030006304001000000583500000760,279618345468593217315247896632485179947132658851976432786354921124769583593821764,2703849922000,2703849999000,77,1
Puzzle_49,DPLLSAT,Yes,25,1.24,31.43,69,71,61,72,73,61,73,69,0,729,34376056,270608000000090000015047000000400070000000008001900030006304001000000583500000760,279618345468593217315247896632485179947132658851976432786354921124769583593821764,2703909344400,2703909465900,121,1
Puzzle_49,DLX,Yes,25,1.24,31.43,13,27,25,14,14,13,27,18,56,56,9211480,270608000000090000015047000000400070000000008001900030006304001000000583500000760,279618345468593217315247896632485179947132658851976432786354921124769583593821764,2704258343200,2704258694800,351,1
Puzzle_50,Backtracking,Yes,23,0.85,28.20,25,32,26,24,23,23,32,26,13326,57,13403728,200000010003078000540900080000040200090010000700000800020000067080002900000056000,278364519913578642546921783351847296892613475764295831125489367687132954439756128,2704355777400,2704355870800,93,1
Puzzle_50,ConstraintPropagation,Yes,23,0.85,28.20,16,12,12,17,10,10,17,13,12,57,9214032,200000010003078000540900080000040200090010000700000800020000067080002900000056000,278364519913578642546921783351847296892613475764295831125489367687132954439756128,2704490698900,2704490792500,93,1
Puzzle_50,DPLLSAT,Yes,23,0.85,28.20,71,66,74,65,65,65,74,68,0,729,28787952,200000010003078000540900080000040200090010000700000800020000067080002900000056000,278364519913578642546921783351847296892613475764295831125489367687132954439756128,2704566760300,2704566918000,157,1
Puzzle_50,DLX,Yes,23,0.85,28.20,8,11,10,12,15,8,15,11,58,58,9217968,200000010003078000540900080000040200090010000700000800020000067080002900000056000,278364519913578642546921783351847296892613475764295831125489367687132954439756128,2704911290800,2704911377700,86,1
Puzzle_51,Backtracking,Yes,22,0.87,28.84,11,12,13,14,12,11,14,12,868,58,9217352,080700000072004010000080065000050379000100000900002000200000008000010050106000000,583761924672594813419283765821456379764139582935872641297645138348917256156328497,2704971983900,2704972078000,94,1
Puzzle_51,ConstraintPropagation,Yes,22,0.87,28.84,15,15,17,19,19,15,19,17,89,58,9220040,080700000072004010000080065000050379000100000900002000200000008000010050106000000,583761924672594813419283765821456379764139582935872641297645138348917256156328497,2705037552800,2705037624300,71,1
Puzzle_51,DPLLSAT,Yes,22,0.87,28.84,69,67,66,71,69,66,71,68,0,729,36485224,080700000072004010000080065000050379000100000900002000200000008000010050106000000,583761924672594813419283765821456379764139582935872641297645138348917256156328497,2705126374800,2705126457300,82,1
Puzzle_51,DLX,Yes,22,0.87,28.84,14,20,13,16,9,9,20,14,59,59,9220056,080700000072004010000080065000050379000100000900002000200000008000010050106000000,583761924672594813419283765821456379764139582935872641297645138348917256156328497,2705472061000,2705472139000,78,1
Puzzle_52,Backtracking,Yes,23,0.99,29.58,145,142,140,143,146,140,146,143,130903,57,32290112,080000300000010000000000104230000500400038020008506000006003400500007060090040000,681754392954312678327869154239471586465938721718526943876293415543187269192645837,2705549638900,2705549704300,65,1
Puzzle_52,ConstraintPropagation,Yes,23,0.99,29.58,21,17,16,18,19,16,21,18,25,57,9224128,080000300000010000000000104230000500400038020008506000006003400500007060090040000,681754392954312678327869154239471586465938721718526943876293415543187269192645837,2706269691000,2706269772500,81,1
Puzzle_52,DPLLSAT,Yes,23,0.99,29.58,70,67,73,68,70,67,73,69,0,729,56012408,080000300000010000000000104230000500400038020008506000006003400500007060090040000,681754392954312678327869154239471586465938721718526943876293415543187269192645837,2706365742600,2706365826100,83,1
Puzzle_52,DLX,Yes,23,0.99,29.58,12,11,11,11,16,11,16,12,58,58,9226624,080000300000010000000000104230000500400038020008506000006003400500007060090040000,681754392954312678327869154239471586465938721718526943876293415543187269192645837,2706718211800,2706718282400,70,1
Puzzle_53,Backtracking,Yes,41,0.69,20.05,13,14,14,16,17,13,17,14,2,39,9225448,207000100300860205045031970680009030094500020000614807170308450052470008000002069,267945183319867245845231976681729534794583621523614897176398452952476318438152769,2706783387200,2706783454300,67,1
Puzzle_53,ConstraintPropagation,Yes,41,0.69,20.05,15,15,10,13,14,10,15,13,0,39,9221976,207000100300860205045031970680009030094500020000614807170308450052470008000002069,267945183319867245845231976681729534794583621523614897176398452952476318438152769,2706870305800,2706870456600,150,1
Puzzle_53,DPLLSAT,Yes,41,0.69,20.05,80,77,73,68,75,68,80,74,0,729,26703680,207000100300860205045031970680009030094500020000614807170308450052470008000002069,267945183319867245845231976681729534794583621523614897176398452952476318438152769,2706941619200,2706941681400,62,1
Puzzle_53,DLX,Yes,41,0.69,20.05,12,14,13,14,11,11,14,12,40,40,9225912,207000100300860205045031970680009030094500020000614807170308450052470008000002069,267945183319867245845231976681729534794583621523614897176398452952476318438152769,2707318936900,2707319038900,102,1
Puzzle_54,Backtracking,Yes,40,0.73,20.86,11,10,15,12,14,10,15,12,7,40,9226256,001308050075020040006570309160482000030005270092130800028009035700240106400006007,941368752375921648286574319167482593834695271592137864628719435759243186413856927,2707386910000,2707386991800,81,1
Puzzle_54,ConstraintPropagation,Yes,40,0.73,20.86,12,12,12,13,10,10,13,11,0,40,9229016,001308050075020040006570309160482000030005270092130800028009035700240106400006007,941368752375921648286574319167482593834695271592137864628719435759243186413856927,2707454891000,2707454995900,104,1
Puzzle_54,DPLLSAT,Yes,40,0.73,20.86,73,73,96,122,84,73,122,89,0,729,28941832,001308050075020040006570309160482000030005270092130800028009035700240106400006007,941368752375921648286574319167482593834695271592137864628719435759243186413856927,2707517462900,2707517531100,68,1
Puzzle_54,DLX,Yes,40,0.73,20.86,9,12,11,12,12,9,12,11,41,41,9233432,001308050075020040006570309160482000030005270092130800028009035700240106400006007,941368752375921648286574319167482593834695271592137864628719435759243186413856927,2707969914300,2707970021900,107,1
Puzzle_55,Backtracking,Yes,39,0.89,22.74,10,11,11,10,10,10,11,10,4,41,9235216,706130089520408000090000120910200005800956407400007300600084001053020700004570906,746132589521498673398765124917243865832956417465817392679384251153629748284571936,2708029897400,2708029981200,83,1
Puzzle_55,ConstraintPropagation,Yes,39,0.89,22.74,10,11,13,12,10,10,13,11,0,41,9235984,706130089520408000090000120910200005800956407400007300600084001053020700004570906,746132589521498673398765124917243865832956417465817392679384251153629748284571936,2708086913800,2708087018500,104,1
Puzzle_55,DPLLSAT,Yes,39,0.89,22.74,72,68,67,67,74,67,74,69,0,729,31199680,706130089520408000090000120910200005800956407400007300600084001053020700004570906,746132589521498673398765124917243865832956417465817392679384251153629748284571936,2708147898500,2708148011200,112,1
Puzzle_55,DLX,Yes,39,0.89,22.74,12,11,12,11,15,11,15,12,42,42,9240152,706130089520408000090000120910200005800956407400007300600084001053020700004570906,746132589521498673398765124917243865832956417465817392679384251153629748284571936,2708500660400,2708500787300,126,1
Puzzle_56,Backtracking,Yes,39,0.78,21.67,10,10,15,10,11,10,15,11,3,41,9238344,075030004080127000903800600104002890050016307009080520300400015020703400608050709,275639184486127953913845672134572896852916347769384521397468215521793468648251739,2708566529800,2708566699000,169,1
Puzzle_56,ConstraintPropagation,Yes,39,0.78,21.67,14,14,12,11,10,10,14,12,0,41,9238152,075030004080127000903800600104002890050016307009080520300400015020703400608050709,275639184486127953913845672134572896852916347769384521397468215521793468648251739,2708629360800,2708629462700,101,1
Puzzle_56,DPLLSAT,Yes,39,0.78,21.67,71,66,76,72,70,66,76,71,0,729,28684136,075030004080127000903800600104002890050016307009080520300400015020703400608050709,275639184486127953913845672134572896852916347769384521397468215521793468648251739,2708695854400,2708695971200,116,1
Puzzle_56,DLX,Yes,39,0.78,21.67,9,15,18,21,14,9,21,15,42,42,9242088,075030004080127000903800600104002890050016307009080520300400015020703400608050709,275639184486127953913845672134572896852916347769384521397468215521793468648251739,2709055237400,2709055337200,99,1
Puzzle_57,Backtracking,Yes,39,0.76,21.51,11,19,13,20,14,11,20,15,16,41,9241224,010007000800490560092030408905000016700325090048600002150000009030568007406071230,614857923873492561592136478925784316761325894348619752157243689239568147486971235,2709136233200,2709136285900,52,1
Puzzle_57,ConstraintPropagation,Yes,39,0.76,21.51,13,15,13,13,15,13,15,13,0,41,9242240,010007000800490560092030408905000016700325090048600002150000009030568007406071230,614857923873492561592136478925784316761325894348619752157243689239568147486971235,2709217150000,2709217203300,53,1
Puzzle_57,DPLLSAT,Yes,39,0.76,21.51,92,72,70,77,71,70,92,76,0,729,13982288,010007000800490560092030408905000016700325090048600002150000009030568007406071230,614857923873492561592136478925784316761325894348619752157243689239568147486971235,2709289783500,2709289839600,56,1
Puzzle_57,DLX,Yes,39,0.76,21.51,11,14,11,28,18,11,28,16,42,42,9245696,010007000800490560092030408905000016700325090048600002150000009030568007406071230,614857923873492561592136478925784316761325894348619752157243689239568147486971235,2709673324300,2709673377100,52,1
Puzzle_58,Backtracking,Yes,40,0.98,23.21,11,11,12,12,15,11,15,12,6,40,9246520,900402100451003007007850069002008004030960270008100395009510002065307001700040086,986472153451693827327851469592738614134965278678124395849516732265387941713249586,2709769089000,2709769176000,87,1
Puzzle_58,ConstraintPropagation,Yes,40,0.98,23.21,10,11,10,11,11,10,11,10,0,40,9248728,900402100451003007007850069002008004030960270008100395009510002065307001700040086,986472153451693827327851469592738614134965278678124395849516732265387941713249586,2709833626100,2709833717000,90,1
Puzzle_58,DPLLSAT,Yes,40,0.98,23.21,73,66,73,71,73,66,73,71,0,729,26589688,900402100451003007007850069002008004030960270008100395009510002065307001700040086,986472153451693827327851469592738614134965278678124395849516732265387941713249586,2709890718000,2709890803900,85,1
Puzzle_58,DLX,Yes,40,0.98,23.21,12,12,11,28,10,10,28,14,41,41,9252664,900402100451003007007850069002008004030960270008100395009510002065307001700040086,986472153451693827327851469592738614134965278678124395849516732265387941713249586,2710250456000,2710250531600,75,1
Puzzle_59,Backtracking,Yes,39,0.82,22.00,16,33,13,12,10,10,33,16,3,41,9251088,490017056007403020801200970040180500709005013600030209000060801050008790320900040,492817356567493128831256974243189567789625413615734289974562831156348792328971645,2710328074700,2710328126300,51,1
Puzzle_59,ConstraintPropagation,Yes,39,0.82,22.00,10,10,11,11,11,10,11,10,0,41,9252336,490017056007403020801200970040180500709005013600030209000060801050008790320900040,492817356567493128831256974243189567789625413615734289974562831156348792328971645,2710416556800,2710416667000,110,1
Puzzle_59,DPLLSAT,Yes,39,0.82,22.00,85,69,74,74,74,69,85,75,0,729,28698320,490017056007403020801200970040180500709005013600030209000060801050008790320900040,492817356567493128831256974243189567789625413615734289974562831156348792328971645,2710472285300,2710472369800,84,1
Puzzle_59,DLX,Yes,39,0.82,22.00,12,18,13,17,15,12,18,15,42,42,9255776,490017056007403020801200970040180500709005013600030209000060801050008790320900040,492817356567493128831256974243189567789625413615734289974562831156348792328971645,2710851627200,2710851706100,78,1
Puzzle_60,Backtracking,Yes,39,1.00,23.80,12,18,20,11,13,11,20,14,4,41,9255656,000007016084000000190253700540091067007800530830060402253070009010906300600004028,325487916784619253196253784542391867967842531831765492253178649418926375679534128,2710930462300,2710930513500,51,1
Puzzle_60,ConstraintPropagation,Yes,39,1.00,23.80,11,10,11,11,11,10,11,10,0,41,9257616,000007016084000000190253700540091067007800530830060402253070009010906300600004028,325487916784619253196253784542391867967842531831765492253178649418926375679534128,2711012159600,2711012253200,93,1
Puzzle_60,DPLLSAT,Yes,39,1.00,23.80,87,69,75,70,74,69,87,75,0,729,31159288,000007016084000000190253700540091067007800530830060402253070009010906300600004028,325487916784619253196253784542391867967842531831765492253178649418926375679534128,2711069643300,2711069680900,37,1
Puzzle_60,DLX,Yes,39,1.00,23.80,15,12,15,17,30,12,30,17,42,42,9260840,000007016084000000190253700540091067007800530830060402253070009010906300600004028,325487916784619253196253784542391867967842531831765492253178649418926375679534128,2711450558200,2711450638200,80,1
Puzzle_61,Backtracking,Yes,38,0.93,23.47,16,11,11,14,10,10,16,12,3,42,9261184,000100542256900007700003080390050106000407003802001090609000200007348001410260058,938176542256984317741523689394852176165497823872631495689715234527348961413269758,2711544940200,2711544997000,56,1
Puzzle_61,ConstraintPropagation,Yes,38,0.93,23.47,11,11,14,15,14,11,15,13,0,42,9262432,000100542256900007700003080390050106000407003802001090609000200007348001410260058,938176542256984317741523689394852176165497823872631495689715234527348961413269758,2711610883200,2711610944900,61,1
Puzzle_61,DPLLSAT,Yes,38,0.93,23.47,77,71,71,71,72,71,77,72,0,729,11362272,000100542256900007700003080390050106000407003802001090609000200007348001410260058,938176542256984317741523689394852176165497823872631495689715234527348961413269758,2711680484000,2711680548000,64,1
Puzzle_61,DLX,Yes,38,0.93,23.47,8,13,20,24,14,8,24,15,43,43,9265888,000100542256900007700003080390050106000407003802001090609000200007348001410260058,938176542256984317741523689394852176165497823872631495689715234527348961413269758,2712047776100,2712047853800,77,1
Puzzle_62,Backtracking,Yes,40,0.86,22.06,14,25,14,11,10,10,25,14,5,40,9267200,390080070005302806700004012020861705800200030014030009006010020270098400439507060,392186574145372896768954312923861745857249631614735289586413927271698453439527168,2712131433200,2712131477600,44,1
Puzzle_62,ConstraintPropagation,Yes,40,0.86,22.06,9,12,15,10,14,9,15,12,0,40,9269888,390080070005302806700004012020861705800200030014030009006010020270098400439507060,392186574145372896768954312923861745857249631614735289586413927271698453439527168,2712210873300,2712210942300,69,1
Puzzle_62,DPLLSAT,Yes,40,0.86,22.06,67,68,74,69,74,67,74,70,0,729,30866976,390080070005302806700004012020861705800200030014030009006010020270098400439507060,392186574145372896768954312923861745857249631614735289586413927271698453439527168,2712274461500,2712274524000,62,1
Puzzle_62,DLX,Yes,40,0.86,22.06,16,19,12,10,10,10,19,13,41,41,9275112,390080070005302806700004012020861705800200030014030009006010020270098400439507060,392186574145372896768954312923861745857249631614735289586413927271698453439527168,2712629521600,2712629596500,74,1
Puzzle_63,Backtracking,Yes,41,0.81,21.22,15,30,18,12,10,10,30,17,4,39,9274184,005360000002059148870200306937001000100400005600083702501002460040195820083007090,415368279362759148879214356937521684128476935654983712591832467746195823283647591,2712700970700,2712701016800,46,1
Puzzle_63,ConstraintPropagation,Yes,41,0.81,21.22,11,12,13,15,12,11,15,12,0,39,9274552,005360000002059148870200306937001000100400005600083702501002460040195820083007090,415368279362759148879214356937521684128476935654983712591832467746195823283647591,2712789152100,2712789250900,98,1
Puzzle_63,DPLLSAT,Yes,41,0.81,21.22,77,78,67,74,74,67,78,74,0,729,32344472,005360000002059148870200306937001000100400005600083702501002460040195820083007090,415368279362759148879214356937521684128476935654983712591832467746195823283647591,2712854521400,2712854569300,47,1
Puzzle_63,DLX,Yes,41,0.81,21.22,16,14,23,17,12,12,23,16,40,40,9277760,005360000002059148870200306937001000100400005600083702501002460040195820083007090,415368279362759148879214356937521684128476935654983712591832467746195823283647591,2713229510600,2713229574000,63,1
Puzzle_64,Backtracking,Yes,40,0.61,19.72,13,20,14,14,16,13,20,15,2,40,9278104,932008004050913700008054603205800940713000008000561020000702830084090005600300019,932678154456913782178254693265837941713429568849561327591742836384196275627385419,2713315290400,2713315344800,54,1
Puzzle_64,ConstraintPropagation,Yes,40,0.61,19.72,15,27,11,11,10,10,27,14,0,40,9278640,932008004050913700008054603205800940713000008000561020000702830084090005600300019,932678154456913782178254693265837941713429568849561327591742836384196275627385419,2713396032600,2713396089400,56,1
Puzzle_64,DPLLSAT,Yes,40,0.61,19.72,75,75,72,70,75,70,75,73,0,729,28154736,932008004050913700008054603205800940713000008000561020000702830084090005600300019,932678154456913782178254693265837941713429568849561327591742836384196275627385419,2713474975700,2713475058400,82,1
Puzzle_64,DLX,Yes,40,0.61,19.72,12,11,25,16,31,11,31,19,41,41,9282096,932008004050913700008054603205800940713000008000561020000702830084090005600300019,932678154456913782178254693265837941713429568849561327591742836384196275627385419,2713847385600,2713847870300,484,1
Puzzle_65,Backtracking,Yes,40,0.56,19.28,18,20,30,11,11,11,30,18,3,40,9282024,002056003097020800304001670009073120580200004000140069030005047706800905120490300,812756493697324851354981672469573128581269734273148569938615247746832915125497386,2713950941000,2713951016800,75,1
Puzzle_65,ConstraintPropagation,Yes,40,0.56,19.28,11,11,15,15,14,11,15,13,0,40,9284000,002056003097020800304001670009073120580200004000140069030005047706800905120490300,812756493697324851354981672469573128581269734273148569938615247746832915125497386,2714044923300,2714044977700,54,1
Puzzle_65,DPLLSAT,Yes,40,0.56,19.28,88,69,74,68,71,68,88,74,0,729,30948256,002056003097020800304001670009073120580200004000140069030005047706800905120490300,812756493697324851354981672469573128581269734273148569938615247746832915125497386,2714112891100,2714112930600,39,1
Puzzle_65,DLX,Yes,40,0.56,19.28,20,20,45,15,17,15,45,23,41,41,9287936,002056003097020800304001670009073120580200004000140069030005047706800905120490300,812756493697324851354981672469573128581269734273148569938615247746832915125497386,2714486935300,2714487009100,73,1
Puzzle_66,Backtracking,Yes,40,0.87,22.17,13,12,36,24,14,12,36,19,3,40,9288512,503029680040700100080001504004050890009137200260040003305600970170003402006800015,513429687642785139987361524734256891859137246261948753325614978178593462496872315,2714611845600,2714612369400,523,1
Puzzle_66,ConstraintPropagation,Yes,40,0.87,22.17,27,13,24,27,15,13,27,21,0,40,9288568,503029680040700100080001504004050890009137200260040003305600970170003402006800015,513429687642785139987361524734256891859137246261948753325614978178593462496872315,2714715015800,2714715094900,79,1
Puzzle_66,DPLLSAT,Yes,40,0.87,22.17,72,66,54,68,73,54,73,66,0,729,29066152,503029680040700100080001504004050890009137200260040003305600970170003402006800015,513429687642785139987361524734256891859137246261948753325614978178593462496872315,2714832796600,2714833045900,249,1
Puzzle_66,DLX,Yes,40,0.87,22.17,14,16,12,12,10,10,16,12,41,41,9292504,503029680040700100080001504004050890009137200260040003305600970170003402006800015,513429687642785139987361524734256891859137246261948753325614978178593462496872315,2715177103900,2715177185700,81,1
Puzzle_67,Backtracking,Yes,39,0.65,20.47,10,10,27,13,31,10,31,18,5,41,9293328,805100600020739000010006042980070005070263900402500031100007053300904820046080070,835142697624739518719856342983471265571263984462598731198627453357914826246385179,2715245683200,2715245792800,109,1
Puzzle_67,ConstraintPropagation,Yes,39,0.65,20.47,16,22,17,15,16,15,22,17,0,41,9292656,805100600020739000010006042980070005070263900402500031100007053300904820046080070,835142697624739518719856342983471265571263984462598731198627453357914826246385179,2715341438100,2715341494500,56,1
Puzzle_67,DPLLSAT,Yes,39,0.65,20.47,86,70,75,71,74,70,86,75,0,729,26581600,805100600020739000010006042980070005070263900402500031100007053300904820046080070,835142697624739518719856342983471265571263984462598731198627453357914826246385179,2715431656500,2715431712200,55,1
Puzzle_67,DLX,Yes,39,0.65,20.47,16,19,11,11,11,11,19,13,42,42,9298992,805100600020739000010006042980070005070263900402500031100007053300904820046080070,835142697624739518719856342983471265571263984462598731198627453357914826246385179,2715811444600,2715811509100,64,1
Puzzle_68,Backtracking,Yes,40,0.80,21.46,14,16,12,14,16,12,16,14,8,40,9300392,570098100403000609000310520604120000090706304100005208320807450806430070001009006,572698143413572689968314527684123795295786314137945268329867451856431972741259836,2715882804200,2715882941400,137,1
Puzzle_68,ConstraintPropagation,Yes,40,0.80,21.46,16,15,11,19,12,11,19,14,0,40,9300912,570098100403000609000310520604120000090706304100005208320807450806430070001009006,572698143413572689968314527684123795295786314137945268329867451856431972741259836,2715958495000,2715958555200,60,1
Puzzle_68,DPLLSAT,Yes,40,0.80,21.46,83,69,72,78,67,67,83,73,0,729,28177256,570098100403000609000310520604120000090706304100005208320807450806430070001009006,572698143413572689968314527684123795295786314137945268329867451856431972741259836,2716034481500,2716034534700,53,1
Puzzle_68,DLX,Yes,40,0.80,21.46,11,12,15,25,19,11,25,16,41,41,9304616,570098100403000609000310520604120000090706304100005208320807450806430070001009006,572698143413572689968314527684123795295786314137945268329867451856431972741259836,2716415339300,2716415421800,82,1
Puzzle_69,Backtracking,Yes,41,0.89,22.00,11,26,13,15,12,11,26,15,7,39,9304000,890370000500009210603540007070410002200050069010908405102600038430087506008205900,891372654547869213623541897975416382284753169316928475152694738439187526768235941,2716503930200,2716504001900,71,1
Puzzle_69,ConstraintPropagation,Yes,41,0.89,22.00,10,24,11,10,11,10,24,13,0,39,9305248,890370000500009210603540007070410002200050069010908405102600038430087506008205900,891372654547869213623541897975416382284753169316928475152694738439187526768235941,2716585117600,2716585196700,79,1
Puzzle_69,DPLLSAT,Yes,41,0.89,22.00,76,73,75,73,74,73,76,74,0,729,30279384,890370000500009210603540007070410002200050069010908405102600038430087506008205900,891372654547869213623541897975416382284753169316928475152694738439187526768235941,2716655188600,2716655287700,99,1
Puzzle_69,DLX,Yes,41,0.89,22.00,7,11,11,15,13,7,15,11,40,40,9310072,890370000500009210603540007070410002200050069010908405102600038430087506008205900,891372654547869213623541897975416382284753169316928475152694738439187526768235941,2717031123500,2717031208000,84,1
Puzzle_70,Backtracking,Yes,39,0.67,20.61,16,15,15,19,22,15,22,17,7,41,9309456,002040053930720000105800706304001060090204801060070590703009000050680012018530400,872146953936725148145893726384951267597264831261378594723419685459687312618532479,2717094787300,2717094853000,65,1
Puzzle_70,ConstraintPropagation,Yes,39,0.67,20.61,15,14,12,16,15,12,16,14,0,41,9309744,002040053930720000105800706304001060090204801060070590703009000050680012018530400,872146953936725148145893726384951267597264831261378594723419685459687312618532479,2717186492300,2717186545900,53,1
Puzzle_70,DPLLSAT,Yes,39,0.67,20.61,66,70,73,72,74,66,74,71,0,729,20705280,002040053930720000105800706304001060090204801060070590703009000050680012018530400,872146953936725148145893726384951267597264831261378594723419685459687312618532479,2717261432800,2717261491200,58,1
Puzzle_70,DLX,Yes,39,0.67,20.61,16,20,11,13,14,11,20,14,42,42,9313912,002040053930720000105800706304001060090204801060070590703009000050680012018530400,872146953936725148145893726384951267597264831261378594723419685459687312618532479,2717621285600,2717628454200,7168,1
Puzzle_71,Backtracking,Yes,41,0.81,21.22,15,13,16,12,28,12,28,16,3,39,9313776,067002400540090030002507018180073906300405080476100020050630070098020051003908200,867312495541896732932547618185273946329465187476189523254631879698724351713958264,2717706313700,2717706405400,91,1
Puzzle_71,ConstraintPropagation,Yes,41,0.81,21.22,12,10,12,11,10,10,12,11,0,39,9315504,067002400540090030002507018180073906300405080476100020050630070098020051003908200,867312495541896732932547618185273946329465187476189523254631879698724351713958264,2717795250800,2717795446000,195,1
Puzzle_71,DPLLSAT,Yes,41,0.81,21.22,68,70,73,75,75,68,75,72,0,729,29107088,067002400540090030002507018180073906300405080476100020050630070098020051003908200,867312495541896732932547618185273946329465187476189523254631879698724351713958264,2717854205300,2717854266300,61,1
Puzzle_71,DLX,Yes,41,0.81,21.22,14,17,23,13,12,12,23,15,40,40,9320168,067002400540090030002507018180073906300405080476100020050630070098020051003908200,867312495541896732932547618185273946329465187476189523254631879698724351713958264,2718219187800,2718219252900,65,1
Puzzle_72,Backtracking,Yes,41,1.01,23.19,12,28,12,27,15,12,28,18,4,39,9320264,090002073307040685001600020460107000802530419005280007708405200100009008040760530,694852173327941685581673924463197852872536419915284367738415296156329748249768531,2718300370300,2718300425400,55,1
